"year","Region","rate","rate.lb","rate.ub"
2015,"ARG",3.66737227820881,3.66737227820881,3.66737227820881
2015,"ARM",8.97385748146061,8.97385748146061,8.97385748146061
2015,"AUS",2.51282613372679,2.51282613372679,2.51282613372679
2015,"AUT",0.447019393238413,0.447019393238413,0.447019393238413
2015,"AZE",8.18398619239584,8.18398619239584,8.18398619239584
2015,"BDI",5.09770683034274,5.09770683034274,5.09770683034274
2015,"BEL",3.21051893193043,3.21051893193043,3.21051893193043
2015,"BEN",2.42622771008996,2.42622771008996,2.42622771008996
2015,"BFA",1.2873152634407,1.2873152634407,1.2873152634407
2015,"BGD",3.53035771222647,3.53035771222647,3.53035771222647
2015,"BGR",3.49422167307021,3.49422167307021,3.49422167307021
2015,"BHR",4.12886669148591,4.12886669148591,4.12886669148591
2015,"BHS",1.4485791926456,1.4485791926456,1.4485791926456
2015,"BIH",7.13543250775228,7.13543250775228,7.13543250775228
2015,"BLR",4.17028061243692,4.17028061243692,4.17028061243692
2015,"BLZ",2.94124796229047,2.94124796229047,2.94124796229047
2015,"BOL",2.48879263818054,2.48879263818054,2.48879263818054
2015,"BRA",2.95409572590473,2.95409572590473,2.95409572590473
2015,"BRB",-1.80776349212234,-1.80776349212234,-1.80776349212234
2015,"BRN",-5.27733645244123,-5.27733645244123,-5.27733645244123
2015,"BTN",7.28418386064662,7.28418386064662,7.28418386064662
2015,"BWA",3.7664008018137,3.7664008018137,3.7664008018137
2015,"CAF",4.3502658488686,4.3502658488686,4.3502658488686
2015,"CAN",1.52317740571017,1.52317740571017,1.52317740571017
2015,"CHE",0.784425528526977,0.784425528526977,0.784425528526977
2015,"CHL",2.25293555554116,2.25293555554116,2.25293555554116
2015,"CHN",8.07935343877599,8.07935343877599,8.07935343877599
2015,"CIV",1.70621729415912,1.70621729415912,1.70621729415912
2015,"CMR",3.00891166623289,3.00891166623289,3.00891166623289
2015,"COD",14.7080999923812,14.7080999923812,14.7080999923812
2015,"COG",7.03366966496865,7.03366966496865,7.03366966496865
2015,"COL",2.87835099926339,2.87835099926339,2.87835099926339
2015,"COM",3.54166050445337,3.54166050445337,3.54166050445337
2015,"CPV",3.93086325211898,3.93086325211898,3.93086325211898
2015,"CRI",2.04986800539995,2.04986800539995,2.04986800539995
2015,"CUB",3.90888603774874,3.90888603774874,3.90888603774874
2015,"CYP",4.14236575592357,4.14236575592357,4.14236575592357
2015,"CZE",0.227673933143557,0.227673933143557,0.227673933143557
2015,"DEU",0.0694043604597017,0.0694043604597017,0.0694043604597017
2015,"DJI",0.31136523569506,0.31136523569506,0.31136523569506
2015,"DNK",0.122598898365744,0.122598898365744,0.122598898365744
2015,"DOM",2.67769736847867,2.67769736847867,2.67769736847867
2015,"DZA",1.47491528854198,1.47491528854198,1.47491528854198
2015,"ECU",3.54241251531255,3.54241251531255,3.54241251531255
2015,"EGY",3.20289323081877,3.20289323081877,3.20289323081877
2015,"ERI",7.45484146969248,7.45484146969248,7.45484146969248
2015,"ESP",2.68654979352441,2.68654979352441,2.68654979352441
2015,"EST",1.99945610354995,1.99945610354995,1.99945610354995
2015,"ETH",4.91743394370749,4.91743394370749,4.91743394370749
2015,"FIN",1.57069039534359,1.57069039534359,1.57069039534359
2015,"FJI",5.58196290670108,5.58196290670108,5.58196290670108
2015,"FRA",2.65929906922127,2.65929906922127,2.65929906922127
2015,"GAB",0.641830178097891,0.641830178097891,0.641830178097891
2015,"GBR",2.72888055901672,2.72888055901672,2.72888055901672
2015,"GEO",12.0640666874598,12.0640666874598,12.0640666874598
2015,"GHA",3.24400954974926,3.24400954974926,3.24400954974926
2015,"GIN",2.62314100465424,2.62314100465424,2.62314100465424
2015,"GMB",5.11061039944114,5.11061039944114,5.11061039944114
2015,"GNB",3.52897135562342,3.52897135562342,3.52897135562342
2015,"GNQ",0.725084707702273,0.725084707702273,0.725084707702273
2015,"GRC",2.49335080241349,2.49335080241349,2.49335080241349
2015,"GTM",3.58753652131785,3.58753652131785,3.58753652131785
2015,"GUY",2.22431163980776,2.22431163980776,2.22431163980776
2015,"HKG",0.959120161505167,0.959120161505167,0.959120161505167
2015,"HND",3.6533140924379,3.6533140924379,3.6533140924379
2015,"HRV",2.22905155614033,2.22905155614033,2.22905155614033
2015,"HTI",4.29306649666517,4.29306649666517,4.29306649666517
2015,"HUN",2.43420347190605,2.43420347190605,2.43420347190605
2015,"IDN",7.50219975225053,7.50219975225053,7.50219975225053
2015,"IND",9.13011932798022,9.13011932798022,9.13011932798022
2015,"IRL",1.55633534449513,1.55633534449513,1.55633534449513
2015,"IRN",1.99056785539515,1.99056785539515,1.99056785539515
2015,"IRQ",9.70012773977835,9.70012773977835,9.70012773977835
2015,"ISL",1.83040444302665,1.83040444302665,1.83040444302665
2015,"ISR",-0.831809191340005,-0.831809191340005,-0.831809191340005
2015,"ITA",3.28662452946995,3.28662452946995,3.28662452946995
2015,"JAM",4.20518395875109,4.20518395875109,4.20518395875109
2015,"JOR",5.51162952027207,5.51162952027207,5.51162952027207
2015,"JPN",0.42464132039981,0.42464132039981,0.42464132039981
2015,"KAZ",4.73818689142642,4.73818689142642,4.73818689142642
2015,"KEN",5.71645406100947,5.71645406100947,5.71645406100947
2015,"KGZ",14.2444443925137,14.2444443925137,14.2444443925137
2015,"KHM",7.69335072887731,7.69335072887731,7.69335072887731
2015,"KOR",0.294826168187212,0.294826168187212,0.294826168187212
2015,"KWT",-0.81531085087192,-0.81531085087192,-0.81531085087192
2015,"LAO",4.75371971904666,4.75371971904666,4.75371971904666
