# Index: time, region

year,EU,US,OT,EE,CA,IA,AF,LA
2082,-0.18,-0.27,0.04,1.39,0.63,1.7,3.22,1.81
2083,-0.18,-0.27,0.04,1.39,0.63,1.7,3.22,1.81
2084,-0.18,-0.27,0.04,1.39,0.63,1.7,3.22,1.81
2085,-0.18,-0.27,0.04,1.39,0.63,1.7,3.22,1.81
2086,-0.18,-0.27,0.04,1.39,0.63,1.7,3.22,1.81
2087,-0.18,-0.27,0.04,1.39,0.63,1.7,3.22,1.81
2088,-0.18,-0.27,0.04,1.39,0.63,1.7,3.22,1.81
2089,-0.18,-0.27,0.04,1.39,0.63,1.7,3.22,1.81
2090,-0.18,-0.27,0.04,1.39,0.63,1.7,3.22,1.81
2091,-0.18,-0.27,0.04,1.39,0.63,1.7,3.22,1.81
2092,-0.18,-0.27,0.04,1.39,0.63,1.7,3.22,1.81
2093,-0.18,-0.27,0.04,1.39,0.63,1.7,3.22,1.81
2094,-0.18,-0.27,0.04,1.39,0.63,1.7,3.22,1.81
2095,-0.18,-0.27,0.04,1.39,0.63,1.7,3.22,1.81
2096,-0.18,-0.27,0.04,1.39,0.63,1.7,3.22,1.81
2097,-0.18,-0.27,0.04,1.39,0.63,1.7,3.22,1.81
2098,-0.18,-0.27,0.04,1.39,0.63,1.7,3.22,1.81
2099,-0.18,-0.27,0.04,1.39,0.63,1.7,3.22,1.81
2100,-0.18,-0.27,0.04,1.39,0.63,1.7,3.22,1.81
2101,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2102,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2103,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2104,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2105,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2106,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2107,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2108,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2109,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2110,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2111,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2112,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2113,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2114,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2115,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2116,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2117,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2118,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2119,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2120,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2121,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2122,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2123,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2124,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2125,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2126,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2127,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2128,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2129,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2130,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2131,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2132,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2133,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2134,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2135,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2136,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2137,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2138,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2139,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2140,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2141,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2142,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2143,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2144,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2145,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2146,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2147,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2148,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2149,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2150,-0.18,-0.27,0.03265986323710904,1.5992912120537588,0.5270958167164677,1.4876367376019801,3.2764505145471876,1.7305544449304935
2151,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2152,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2153,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2154,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2155,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2156,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2157,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2158,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2159,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2160,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2161,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2162,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2163,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2164,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2165,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2166,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2167,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2168,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2169,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2170,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2171,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2172,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2173,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2174,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2175,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2176,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2177,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2178,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2179,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2180,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2181,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2182,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2183,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2184,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2185,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2186,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2187,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2188,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2189,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2190,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2191,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2192,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2193,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2194,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2195,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2196,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2197,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2198,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2199,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2200,-0.18,-0.27,0.014515494772048464,2.80271251774065,0.2582769501910691,0.872346029476041,3.5123240573433967,1.446145652748901
2201,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2202,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2203,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2204,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2205,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2206,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2207,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2208,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2209,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2210,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2211,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2212,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2213,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2214,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2215,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2216,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2217,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2218,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2219,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2220,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2221,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2222,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2223,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2224,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2225,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2226,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2227,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2228,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2229,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2230,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2231,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2232,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2233,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2234,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2235,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2236,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2237,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2238,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2239,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2240,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2241,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2242,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2243,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2244,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2245,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2246,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2247,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2248,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2249,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2250,-0.18,-0.27,0.006451331009799317,4.9116742453757,0.1265557055936239,0.5115412761110619,3.7651782711261554,1.2084781585987845
2251,-0.18,-0.27,0.0028672582265774744,8.607569895229377,0.062012295740875696,0.29996637609791577,4.036235604092642,1.0098702416553103
2252,-0.18,-0.27,0.0028672582265774744,8.607569895229377,0.062012295740875696,0.29996637609791577,4.036235604092642,1.0098702416553103
2253,-0.18,-0.27,0.0028672582265774744,8.607569895229377,0.062012295740875696,0.29996637609791577,4.036235604092642,1.0098702416553103
2254,-0.18,-0.27,0.0028672582265774744,8.607569895229377,0.062012295740875696,0.29996637609791577,4.036235604092642,1.0098702416553103
2255,-0.18,-0.27,0.0028672582265774744,8.607569895229377,0.062012295740875696,0.29996637609791577,4.036235604092642,1.0098702416553103
2256,-0.18,-0.27,0.0028672582265774744,8.607569895229377,0.062012295740875696,0.29996637609791577,4.036235604092642,1.0098702416553103
2257,-0.18,-0.27,0.0028672582265774744,8.607569895229377,0.062012295740875696,0.29996637609791577,4.036235604092642,1.0098702416553103
2258,-0.18,-0.27,0.0028672582265774744,8.607569895229377,0.062012295740875696,0.29996637609791577,4.036235604092642,1.0098702416553103
2259,-0.18,-0.27,0.0028672582265774744,8.607569895229377,0.062012295740875696,0.29996637609791577,4.036235604092642,1.0098702416553103
2260,-0.18,-0.27,0.0028672582265774744,8.607569895229377,0.062012295740875696,0.29996637609791577,4.036235604092642,1.0098702416553103
2261,-0.18,-0.27,0.0028672582265774744,8.607569895229377,0.062012295740875696,0.29996637609791577,4.036235604092642,1.0098702416553103
2262,-0.18,-0.27,0.0028672582265774744,8.607569895229377,0.062012295740875696,0.29996637609791577,4.036235604092642,1.0098702416553103
2263,-0.18,-0.27,0.0028672582265774744,8.607569895229377,0.062012295740875696,0.29996637609791577,4.036235604092642,1.0098702416553103
2264,-0.18,-0.27,0.0028672582265774744,8.607569895229377,0.062012295740875696,0.29996637609791577,4.036235604092642,1.0098702416553103
2265,-0.18,-0.27,0.0028672582265774744,8.607569895229377,0.062012295740875696,0.29996637609791577,4.036235604092642,1.0098702416553103
2266,-0.18,-0.27,0.0028672582265774744,8.607569895229377,0.062012295740875696,0.29996637609791577,4.036235604092642,1.0098702416553103
2267,-0.18,-0.27,0.0028672582265774744,8.607569895229377,0.062012295740875696,0.29996637609791577,4.036235604092642,1.0098702416553103
