# Index: time, region
# Unit: %

year,EU,US,OT,EE,CA,IA,AF,LA
2113,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2114,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2115,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2116,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2117,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2118,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2119,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2120,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2121,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2122,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2123,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2124,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2125,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2126,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2127,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2128,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2129,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2130,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2131,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2132,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2133,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2134,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2135,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2136,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2137,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2138,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2139,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2140,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2141,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2142,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2143,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2144,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2145,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2146,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2147,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2148,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2149,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2150,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2151,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2152,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2153,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2154,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2155,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2156,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2157,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2158,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2159,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2160,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2161,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2162,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2163,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2164,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2165,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2166,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2167,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2168,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2169,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2170,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2171,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2172,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2173,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2174,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2175,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2176,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2177,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2178,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2179,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2180,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2181,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2182,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2183,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2184,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2185,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2186,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2187,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2188,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2189,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2190,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2191,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2192,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2193,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2194,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2195,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2196,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2197,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2198,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2199,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2200,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2201,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2202,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2203,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2204,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2205,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2206,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2207,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2208,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2209,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2210,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2211,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2212,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2213,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2214,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2215,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2216,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2217,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2218,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2219,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2220,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2221,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2222,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2223,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2224,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2225,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2226,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2227,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2228,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2229,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2230,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2231,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2232,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2233,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2234,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2235,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2236,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2237,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2238,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2239,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2240,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2241,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2242,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2243,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2244,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2245,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2246,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2247,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2248,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2249,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2250,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2251,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2252,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2253,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
2254,177.114079306847,177.114079306847,177.114079306847,430.667562729245,263.980242390499,263.980242390499,477.385587918334,193.178608094903
