"year","region","rate","rate.lb","rate.ub"
2030,"EU",0.04,0.04,0.04
2040,"EU",-0.08,-0.08,-0.08
2050,"EU",-0.17,-0.17,-0.17
2075,"EU",-0.3,-0.3,-0.3
2100,"EU",-0.25,-0.25,-0.25
2030,"US",0.63,0.63,0.63
2040,"US",0.5,0.5,0.5
2050,"US",0.38,0.38,0.38
2075,"US",0.25,0.25,0.25
2100,"US",0.05,0.05,0.05
2030,"OT",0.21,0.21,0.21
2040,"OT",0,0,0
2050,"OT",-0.13,-0.13,-0.13
2075,"OT",-0.33,-0.33,-0.33
2100,"OT",-0.42,-0.42,-0.42
2030,"EE",-0.07,-0.07,-0.07
2040,"EE",-0.15,-0.15,-0.15
2050,"EE",-0.18,-0.18,-0.18
2075,"EE",-0.33,-0.33,-0.33
2100,"EE",-0.29,-0.29,-0.29
2030,"CA",0.08,0.08,0.08
2040,"CA",-0.23,-0.23,-0.23
2050,"CA",-0.51,-0.51,-0.51
2075,"CA",-0.84,-0.84,-0.84
2100,"CA",-0.95,-0.95,-0.95
2030,"IA",0.93,0.93,0.93
2040,"IA",0.63,0.63,0.63
2050,"IA",0.39,0.39,0.39
2075,"IA",-0.02,-0.02,-0.02
2100,"IA",-0.38,-0.38,-0.38
2030,"AF",1.96,1.96,1.96
2040,"AF",1.74,1.74,1.74
2050,"AF",1.55,1.55,1.55
2075,"AF",1.16,1.16,1.16
2100,"AF",0.69,0.69,0.69
2030,"LA",0.87,0.87,0.87
2040,"LA",0.63,0.63,0.63
2050,"LA",0.37,0.37,0.37
2075,"LA",0.05,0.05,0.05
2100,"LA",-0.21,-0.21,-0.21
2101,"EU",-0.247246418639608,-0.248324605083271,-0.246136268067712
2101,"US",0.0490511557300042,0.0483930328950737,0.0495486283037873
2101,"OT",-0.415148377449056,-0.416938700764078,-0.413297471581095
2101,"EE",-0.28675276188889,-0.287988744603866,-0.285477556927017
2101,"CA",-0.938607425502038,-0.942791642343532,-0.934282626183332
2101,"IA",-0.375642034199774,-0.377255005430993,-0.373983380646867
2101,"AF",0.681152647718511,0.677597788128469,0.684522733678185
2101,"LA",-0.207740075390327,-0.208664592467856,-0.206805912637726
2102,"EU",-0.244524376382268,-0.246660381923715,-0.242332245454624
2102,"US",0.0481182156577648,0.0468185469760568,0.0491012820727905
2102,"OT",-0.410355178538287,-0.413899735790411,-0.406702353352352
2102,"EE",-0.283543388654272,-0.285991438032654,-0.281025643526372
2102,"CA",-0.927357091142345,-0.935638771051078,-0.918825464064512
2102,"IA",-0.371336166266282,-0.374529956441651,-0.36806206514931
2102,"AF",0.672422412009835,0.665416931154315,0.67908894613643
2102,"LA",-0.205505364110264,-0.207337605302937,-0.203660189402816
2103,"EU",-0.241833499312509,-0.245007256545853,-0.238587009495998
2103,"US",0.0472009250472254,0.0452763446784965,0.0486579257574016
2103,"OT",-0.405619673116358,-0.410882941978651,-0.400212916676432
2103,"EE",-0.280371422560473,-0.284007983545669,-0.276643159791818
2103,"CA",-0.916247156151889,-0.928540953835982,-0.90362420286367
2103,"IA",-0.367081749868394,-0.371824707215387,-0.362234543216075
2103,"AF",0.663807697014659,0.653453500884478,0.673698292239267
2103,"LA",-0.203295576064544,-0.206018985998196,-0.200562101921461
2104,"EU",-0.239173418087044,-0.243365155459211,-0.234899651783528
2104,"US",0.0462990331761281,0.0437673409296982,0.0482185241194321
2104,"OT",-0.400941140469509,-0.407888157420696,-0.393827460856402
2104,"EE",-0.277236411588801,-0.282038285073152,-0.272329022874209
2104,"CA",-0.90527580436778,-0.92149776181292,-0.888674603260228
2104,"IA",-0.362878146967753,-0.36913911300837,-0.356499328500445
2104,"AF",0.65530692920423,0.641703638508788,0.668350429590913
2104,"LA",-0.201110424585288,-0.204708682369118,-0.197510932717507
2105,"EU",-0.236543767877272,-0.241734005655181,-0.231269277945076
2105,"US",0.0454122932729616,0.0422880729147014,0.047783042229403
2105,"OT",-0.396318869195738,-0.40491522139196,-0.387544312682179
2105,"EE",-0.27413790936397,-0.280082247211628,-0.268082166813878
2105,"CA",-0.894441243894484,-0.914508769470919,-0.873972496207599
2105,"IA",-0.35872472770904,-0.366473030141581,-0.350854958220449
2105,"AF",0.646918557060126,0.630163553379255,0.663045018513522
2105,"LA",-0.198949626390574,-0.203406642551783,-0.19450597505072
2106,"EU",-0.233944188312515,-0.240113734603913,-0.227695007427815
2106,"US",0.0445404624549029,0.0408336771470164,0.047351445463859
2106,"OT",-0.391752157080719,-0.401963974342714,-0.381361825984358
2106,"EE",-0.271075475081504,-0.278139775219286,-0.263901542277195
2106,"CA",-0.883741706769824,-0.907573554646599,-0.859513781767567
2106,"IA",-0.35462087031173,-0.363826315992933,-0.345299992785085
2106,"AF",0.638641050758728,0.618829521810751,0.657781722025609
2106,"LA",-0.196812901543526,-0.202112815000934,-0.191546532757431
2107,"EU",-0.231374323423998,-0.238504270251212,-0.224175973284714
2107,"US",0.043683301666738,0.0394109645963099,0.0469236995027052
2107,"OT",-0.387240310975416,-0.399034257889491,-0.375278381195325
2107,"EE",-0.268048673436096,-0.276210775011388,-0.259786116297227
2107,"CA",-0.873175448635716,-0.900691698497629,-0.845294427964007
2107,"IA",-0.350565960963317,-0.361198828989443,-0.339833015426488
2107,"AF",0.630472901860309,0.607697885902741,0.652560205820651
2107,"LA",-0.1946999734119,-0.200827148488064,-0.188631920093521
2108,"EU",-0.228833821589544,-0.23690554101547,-0.220711321964332
2108,"US",0.0428405756207453,0.0380187231328821,0.0464997703265671
2108,"OT",-0.382782646675375,-0.396125914806551,-0.369292384917514
2108,"EE",-0.265057074550916,-0.274295153155714,-0.25573487201845
2108,"CA",-0.862740748413553,-0.893862785476387,-0.831310469655629
2108,"IA",-0.346559393714003,-0.358590428599469,-0.334452631837923
2108,"AF",0.622412623002696,0.596765052381664,0.647380138245847
2108,"LA",-0.192610568628172,-0.199549592099504,-0.185761461579714
2109,"EU",-0.226322335478984,-0.235317475784606,-0.217300213103851
2109,"US",0.0420120527375264,0.036668629019001,0.0460796242141736
2109,"OT",-0.378378488801672,-0.393238789017413,-0.363402269498709
2109,"EE",-0.262100253907851,-0.272392816868035,-0.251746808445438
2109,"CA",-0.852435907984173,-0.887086403303839,-0.817558007427435
2109,"IA",-0.342600570372804,-0.356000975324995,-0.329157469817533
2109,"AF",0.614458747599414,0.586027491463627,0.642241190281057
2109,"LA",-0.190544417050116,-0.198280095234535,-0.18293453148612
2110,"EU",-0.223839522000269,-0.233740003913032,-0.213941819325311
2110,"US",0.0411975050877702,0.035358795409408,0.0456632277397621
2110,"OT",-0.374027170683491,-0.39037272558644,-0.357606492614262
2110,"EE",-0.259177792278674,-0.270503674007622,-0.247820940195477
2110,"CA",-0.842259251872359,-0.880362142943617,-0.804033206500568
2110,"IA",-0.338688900405086,-0.353430330693987,-0.323946178917735
2110,"AF",0.606609829542253,0.575481787706999,0.637143035517902
2110,"LA",-0.188501251721863,-0.197018607603498,-0.180150459222351
2111,"EU",-0.221385042246282,-0.232173055218632,-0.210635326034989
2111,"US",0.0403967083349343,0.0340638497570949,0.0452505477705071
2111,"OT",-0.369728034242304,-0.387527570710498,-0.351903536856124
2111,"EE",-0.25628927565711,-0.268627633072776,-0.243956297255036
2111,"CA",-0.832209126935785,-0.873689598576318,-0.790732295660257
