"year","region","rate","rate.lb","rate.ub"
2030,"EU",-0.15,-0.15,-0.15
2040,"EU",-0.29,-0.29,-0.29
2050,"EU",-0.46,-0.46,-0.46
2075,"EU",-0.73,-0.73,-0.73
2100,"EU",-0.84,-0.84,-0.84
2030,"US",0.39,0.39,0.39
2040,"US",0.25,0.25,0.25
2050,"US",0.06,0.06,0.06
2075,"US",-0.16,-0.16,-0.16
2100,"US",-0.51,-0.51,-0.51
2030,"OT",0.01,0.01,0.01
2040,"OT",-0.2,-0.2,-0.2
2050,"OT",-0.41,-0.41,-0.41
2075,"OT",-0.73,-0.73,-0.73
2100,"OT",-1,-1,-1
2030,"EE",-0.27,-0.27,-0.27
2040,"EE",-0.38,-0.38,-0.38
2050,"EE",-0.52,-0.52,-0.52
2075,"EE",-0.78,-0.78,-0.78
2100,"EE",-0.86,-0.86,-0.86
2030,"CA",-0.1,-0.1,-0.1
2040,"CA",-0.43,-0.43,-0.43
2050,"CA",-0.78,-0.78,-0.78
2075,"CA",-1.24,-1.24,-1.24
2100,"CA",-1.57,-1.57,-1.57
2030,"IA",0.81,0.81,0.81
2040,"IA",0.51,0.51,0.51
2050,"IA",0.26,0.26,0.26
2075,"IA",-0.17,-0.17,-0.17
2100,"IA",-0.5,-0.5,-0.5
2030,"AF",2.39,2.39,2.39
2040,"AF",2.27,2.27,2.27
2050,"AF",2.17,2.17,2.17
2075,"AF",1.86,1.86,1.86
2100,"AF",1.42,1.42,1.42
2030,"LA",0.77,0.77,0.77
2040,"LA",0.59,0.59,0.59
2050,"LA",0.32,0.32,0.32
2075,"LA",0.03,0.03,0.03
2100,"LA",-0.08,-0.08,-0.08
2101,"EU",-0.836269905755782,-0.838991508232029,-0.832988828643107
2101,"US",-0.508028537524532,-0.509592757350567,-0.506185882307618
2101,"OT",-0.995417235807298,-0.998720648552418,-0.991387987890611
2101,"EE",-0.856163322012222,-0.858960254343396,-0.85277768550306
2101,"CA",-1.56237959911582,-1.56783427597875,-1.55573471390732
2101,"IA",-0.498081829396313,-0.499606009365084,-0.496269812585136
2101,"AF",1.41168613122187,1.40423114597043,1.41765165570512
2101,"LA",-0.0803200880110856,-0.0812884802325125,-0.079651241958509
2102,"EU",-0.832560322955235,-0.837984233422368,-0.826036924274288
2102,"US",-0.506066671919865,-0.509185892878942,-0.502400479148888
2102,"OT",-0.990860274972384,-0.997443218501457,-0.982853724275367
2102,"EE",-0.852347816957379,-0.857922008412963,-0.845621955530958
2102,"CA",-1.55480385403348,-1.56567218267936,-1.54160078585044
2102,"IA",-0.496172924918793,-0.499212541390751,-0.492567478057188
2102,"AF",1.403426499287,1.38863356346332,1.41530699102454
2102,"LA",-0.0806355508737768,-0.0825615764290898,-0.0793039400729698
2103,"EU",-0.828871120922231,-0.836978174095498,-0.819143779810378
