"year","region","rate","rate.lb","rate.ub"
2030,"EU",1.56,1.56,1.56
2040,"EU",1.89,1.89,1.89
2050,"EU",2.02,2.02,2.02
2075,"EU",2.24,2.24,2.24
2100,"EU",2.27,2.27,2.27
2030,"US",1.41,1.41,1.41
2040,"US",1.28,1.28,1.28
2050,"US",1.42,1.42,1.42
2075,"US",1.74,1.74,1.74
2100,"US",2,2,2
2030,"OT",2,2,2
2040,"OT",2.06,2.06,2.06
2050,"OT",2.09,2.09,2.09
2075,"OT",2.22,2.22,2.22
2100,"OT",2.21,2.21,2.21
2030,"EE",4.81,4.81,4.81
2040,"EE",3.87,3.87,3.87
2050,"EE",2.58,2.58,2.58
2075,"EE",2.22,2.22,2.22
2100,"EE",2.07,2.07,2.07
2030,"CA",7.23,7.23,7.23
2040,"CA",4.56,4.56,4.56
2050,"CA",3.16,3.16,3.16
2075,"CA",2.07,2.07,2.07
2100,"CA",1.83,1.83,1.83
2030,"IA",6.26,6.26,6.26
2040,"IA",5.55,5.55,5.55
2050,"IA",4.68,4.68,4.68
2075,"IA",3.6,3.6,3.6
2100,"IA",2.73,2.73,2.73
2030,"AF",3.91,3.91,3.91
2040,"AF",4.58,4.58,4.58
2050,"AF",4.62,4.62,4.62
2075,"AF",4.42,4.42,4.42
2100,"AF",3.58,3.58,3.58
2030,"LA",3.59,3.59,3.59
2040,"LA",3.63,3.63,3.63
2050,"LA",3.47,3.47,3.47
2075,"LA",3.13,3.13,3.13
2100,"LA",2.71,2.71,2.71
2101,"EU",2.26365192865018,2.25843880102375,2.26889748944187
2101,"US",1.99678664555236,1.99187828553447,2.00165005405893
2101,"OT",2.20434853240622,2.19921832023145,2.20946991034134
2101,"EE",2.06597394117031,2.06105561231687,2.07094130965139
2101,"CA",1.82876035619447,1.82389161259579,1.83362019335282
2101,"IA",2.71831129985386,2.71216339300216,2.72446166504602
2101,"AF",3.55844274664329,3.54955555627337,3.56729567672766
2101,"LA",2.69854350110588,2.69244138326932,2.70463398911351
2102,"EU",2.25730268016105,2.24691149595437,2.26777668437096
2102,"US",1.99353445540045,1.98376016767238,2.00325641470292
2102,"OT",2.19868751910314,2.18846066299531,2.20888680896403
2102,"EE",2.06191880996801,2.05212368504401,2.0718265469307
2102,"CA",1.82745816573637,1.81777994169502,1.83718119245288
2102,"IA",2.70668558160503,2.69445218275597,2.71894167429565
2102,"AF",3.53706702992543,3.5194283873391,3.5546784886316
2102,"LA",2.68714719458573,2.67500429923837,2.69928483493662
2103,"EU",2.25095259717857,2.23541843689058,2.26664123855048
2103,"US",1.99024423878261,1.97565300158894,2.00479947633605
2103,"OT",2.19301740642391,2.1777279307443,2.20825110915465
2103,"EE",2.05783529466304,2.0432046421165,2.07267895998173
2103,"CA",1.82609453164441,1.81166536360646,1.84064896824047
2103,"IA",2.69512239296428,2.67686537282225,2.71343991734906
2103,"AF",3.51587092865527,3.48961457179168,3.54214768636735
2103,"LA",2.67581066271273,2.65768780517974,2.6939524399389
2104,"EU",2.24460201649163,2.22395996541692,2.26548856438958
2104,"US",1.98691679313251,1.96755808763384,2.00630689856849
2104,"OT",2.18733863352294,2.16702042961287,2.20756339447285
2104,"EE",2.05372407326265,2.03429889882783,2.0734836933462
2104,"CA",1.82467054138788,1.80554824898966,1.84403125532187
2104,"IA",2.68362128591828,2.65940197606369,2.70795628468501
2104,"AF",3.49485254464145,3.46011229353095,3.52970252732431
2104,"LA",2.66453349159539,2.64049096692129,2.68863670735689
2105,"EU",2.23825126911593,2.2125364127921,2.26427349554805
2105,"US",1.98355290424089,1.95947424625685,2.00776893168301
2105,"OT",2.18165163247703,2.15633860034797,2.20683261969602
2105,"EE",2.04958581365294,2.02540686195666,2.0742224355895
2105,"CA",1.82318726709735,1.79942568389267,1.84733273103406
2105,"IA",2.67218181668082,2.64206101454327,2.70249066765334
2105,"AF",3.47401000239854,3.43102381833197,3.51734227556478
2105,"LA",2.65331527113452,2.62341285875489,2.68333754118748
2106,"EU",2.2319006803766,2.20114810013454,2.26304284378254
2106,"US",1.98015334641498,1.95140223690258,2.00918487739718
2106,"OT",2.17595682838513,2.14568287236005,2.20612562740988
2106,"EE",2.04542117373836,2.01652892989193,2.07490850252509
2106,"CA",1.82164576577247,1.79324081919513,1.8505134170108
2106,"IA",2.66080354564455,2.62484151942392,2.69704295846749
2106,"AF",3.45334144885707,3.40217240191466,3.50506620176353
2106,"LA",2.64215559498073,2.60645256334635,2.67805484618148
2107,"EU",2.22555056998974,2.18979533860483,2.26180610807413
2107,"US",1.97671888263579,1.94334203461323,2.01048379324802
2107,"OT",2.17025463946664,2.13505366391715,2.20539476700054
2107,"EE",2.04123080157941,2.00762678647139,2.07554236546888
2107,"CA",1.82004707948702,1.78700868504348,1.8535598820438
2107,"IA",2.64948603733349,2.60774253086941,2.69161305019717
2107,"AF",3.43284505307738,3.37360445117199,3.49287358314789
2107,"LA",2.63105406049246,2.58960917164636,2.67278852783713
2108,"EU",2.21920125214278,2.17847653557524,2.26054782377871
2108,"US",1.9732502647133,1.93529395269776,2.01173160422305
2108,"OT",2.16454547715845,2.12445283248719,2.20464030639586
2108,"EE",2.03701533552835,1.99869498621874,2.07612669900484
2108,"CA",1.81839223559103,1.78074930330165,1.85632051142292
2108,"IA",2.63822886035598,2.59076309794642,2.68620083676095
2108,"AF",3.41251900596732,3.3452936169396,3.48076370343846
2108,"LA",2.62001026869454,2.5728817828026,2.6675384923938
2109,"EU",2.21285303557382,2.16719556021578,2.25926624738701
2109,"US",1.96974823343942,1.92724169226245,2.01293594707673
2109,"OT",2.15882974621062,2.11387966751212,2.20386251096993
2109,"EE",2.03277540436315,1.98976076267255,2.07666207676237
2109,"CA",1.81668224691036,1.77446453240762,1.85897343223554
2109,"IA",2.62703158735834,2.57390227852787,2.68080621291908
2109,"AF",3.39236152000366,3.31734929516615,3.46873585279024
2109,"LA",2.60902382423728,2.55626950407275,2.66230437512603
2110,"EU",2.20650622364971,2.15601654861433,2.25796335390106
2110,"US",1.966213518739,1.91914317167894,2.0141933124828
2110,"OT",2.15310784478066,2.10333453540688,2.20307899434537
2110,"EE",2.02851162741955,1.98091649486056,2.07714625156755
2110,"CA",1.81491811194337,1.7681565801905,1.86194472406987
2110,"IA",2.61589379497907,2.55715913919733,2.67542907426623
2110,"AF",3.37237082895723,3.28965620214617,3.45678932773441
2110,"LA",2.59809433535605,2.53977145073873,2.65708610037284
2111,"EU",2.20016111444323,2.14488732257607,2.25663941070237
2111,"US",1.96264683981866,1.9110429551292,2.0154190156677
2111,"OT",2.14738016452666,2.09281780191451,2.20228157885594
2111,"EE",2.02422461472133,1.97209366951456,2.07756569213247
2111,"CA",1.81310081505505,1.76182497127002,1.8648676428172
2111,"IA",2.60481506380361,2.54053275515473,2.67006931722441
2111,"AF",3.35254518762169,3.26224779159279,3.44490958024938
2111,"LA",2.58722141383141,2.52338674602182,2.65188373859762
2112,"EU",2.19381800080908,2.13380665665694,2.25521890815775
2112,"US",1.9590489053137,1.9029458926723,2.01660688083156
2112,"OT",2.14164709069899,2.08234833257901,2.20146579432741
2112,"EE",2.0199149671088,1.96328781827144,2.0779062349721
2112,"CA",1.81123132666847,1.7554706913002,1.86774153999052
2112,"IA",2.59379497831971,2.52402221012308,2.66472683903584
2112,"AF",3.33288287154588,3.23512056372579,3.43296532338385
2112,"LA",2.57640467494968,2.50711452099889,2.64669720058667
2113,"EU",2.18747717045883,2.12277575778488,2.2539300767377
2113,"US",1.95542041343291,1.89485045962178,2.01757073066016
2113,"OT",2.13590900223085,2.07196575646893,2.20063183009394
2113,"EE",2.01558327636556,1.95449927246296,2.07819232796296
2113,"CA",1.80931060345363,1.74909470861073,1.87056809105454
2113,"IA",2.58283312687337,2.50762659625642,2.65940153775598
2113,"AF",3.31338217676979,3.20827214843401,3.4210758074535
2113,"LA",2.56564373746404,2.49095391451955,2.64152639781373
2114,"EU",2.18113890603493,2.11179396691077,2.25255338897397
2114,"US",1.95176205210147,1.88683666098874,2.0184302556228
2114,"OT",2.13016627182749,2.06162257813716,2.19978558584577
2114,"EE",2.01123012534348,1.94573174038635,2.07848600065023
2114,"CA",1.80733958851374,1.74269797446429,1.8732516570848
2114,"IA",2.57192910162526,2.49134501404886,2.65409331224658
2114,"AF",3.29404141956392,3.18170198145613,3.4092407223626
2114,"LA",2.55493822355612,2.47490407312439,2.63637124243414
2115,"EU",2.17480348518352,2.10086081703935,2.25115364896177
2115,"US",1.94807449910189,1.87891207835242,2.01935627324227
2115,"OT",2.12441926605427,2.05131881902567,2.19893699085883
2115,"EE",2.00685608808601,1.93698455970154,2.07864767183935
2115,"CA",1.805319211569,1.73628142331021,1.87568501342239
2115,"IA",2.56108249850779,2.47517657224468,2.64880206216875
2115,"AF",3.2748589361722,3.15543003795949,3.3974597599786
2115,"LA",2.54428775879804,2.4589641509641,2.63123164727919
2116,"EU",2.16847118062643,2.08985460297459,2.24973477460332
2116,"US",1.94435842221301,1.8710091358015,2.02030898880595
2116,"OT",2.11866834542345,2.04105449748036,2.19807333478741
2116,"EE",2.00246172994982,1.92825626330055,2.07873131435598
2116,"CA",1.80325038913789,1.72984597303462,1.87803173885625
2116,"IA",2.55029291718264,2.45912038774961,2.64352768797618
2116,"AF",3.25583308255823,3.12960108426826,3.38573261411911
2116,"LA",2.53369197211498,2.44313330971964,2.62610752585036
2117,"EU",2.16214226023203,2.07883923844576,2.24829700625937
2117,"US",1.94061447934715,1.86312791739365,2.02121657947601
2117,"OT",2.11291386447983,2.03082962880422,2.19719476340082
2117,"EE",1.99804760772471,1.91954713488522,2.07880719165832
2117,"CA",1.80113402471593,1.72339252520709,1.88029763964287
2117,"IA",2.53955996099886,2.44317558554312,2.63827009090833
2117,"AF",3.23696223415496,3.10405745318603,3.37405898053888
2117,"LA",2.52315049574813,2.42741071852328,2.62099879231382
2118,"EU",2.15581698708516,2.06806343932557,2.2468405818426
2118,"US",1.93684331868534,1.85525487724237,2.02208432919892
2118,"OT",2.1071561718852,2.02064422530978,2.19630142129603
2118,"EE",1.99361426975196,1.91085745169292,2.07883219768407
2118,"CA",1.79897100895212,1.7169219653238,1.88248380683249
2118,"IA",2.52888323695152,2.42734129859178,2.63302917298374
2118,"AF",3.21824478561762,3.07875764824406,3.36243727048626
2118,"LA",2.5126629652182,2.41179555388066,2.61590536149476
2119,"EU",2.1494956195561,2.0571926936338,2.24536573684184
2119,"US",1.93304557881074,1.84728404300243,2.02285288362156
2119,"OT",2.10139561050158,2.01049829637088,2.19539345190687
2119,"EE",1.98916225604102,1.90218748459299,2.07888073587471
2119,"CA",1.79676221982292,1.71046028474759,1.88459131798909
2119,"IA",2.5182623556408,2.41161666776369,2.6278048369934
2119,"AF",3.1996791505799,3.05351193837876,3.35086486162131
2119,"LA",2.50222901928929,2.39628699959371,2.6108271488719
2120,"EU",2.14317841136859,2.04634530535642,2.24387001976752
2120,"US",1.92922188884025,1.83932354373577,2.02350963797482
2120,"OT",2.0956325174734,2.00039184847363,2.19447099751318
2120,"EE",1.98469209838463,1.89353749818173,2.07901900268244
2120,"CA",1.79450852280389,1.70418077839425,1.88662123735469
2120,"IA",2.50769693123168,2.39600084174393,2.62259698649409
2120,"AF",3.18126376141347,3.02851845204853,3.33934460648968
2120,"LA",2.49184829993328,2.38086035820297,2.60576407057203
2121,"EU",2.13686561166683,2.03565193464014,2.24235310157245
2121,"US",1.92537286855432,1.8313737712668,2.02402573607831
2121,"OT",2.0898672243085,1.99032488526681,2.19353419924987
2121,"EE",1.98020432047238,1.88490315658934,2.07912676616148
2121,"CA",1.79221077103903,1.69798752329714,1.88857461601179
2121,"IA",2.49718658141409,2.38049297695102,2.61740552580189
2121,"AF",3.16299706899054,3.00377417860078,3.3278762155763
2121,"LA",2.48152045229464,2.36553548546193,2.60071604336457
2122,"EU",2.1305574650817,2.02500477032487,2.24081796837754
2122,"US",1.92149912852496,1.82343510951891,2.02445147408223
2122,"OT",2.08410005695798,1.98029740761146,2.19255401635821
2122,"EE",1.97569943800263,1.87629308461115,2.07920435291648
2122,"CA",1.78986980550775,1.69180463403111,1.89045062940607
2122,"IA",2.48673092736357,2.36509223745443,2.61223035998572
2122,"AF",3.14487754244963,2.97927614769176,3.31645940115743
2122,"LA",2.47124512465566,2.35031287183619,2.59568298465617
2123,"EU",2.12425421179591,2.01440374468189,2.23928692166382
2123,"US",1.91760127024209,1.81550793463009,2.02481885692571
2123,"OT",2.07833133589506,1.97031036034836,2.19147766670275
2123,"EE",1.97117795879308,1.86769805630983,2.07924409190235
2123,"CA",1.78748645518968,1.68525322328604,1.89224691500497
2123,"IA",2.47632959370241,2.34979779489302,2.60707139486084
2123,"AF",3.12690366896443,2.95501152134374,3.30525688737281
2123,"LA",2.46102196840213,2.335191792695,2.59066481248539
2124,"EU",2.11795608760831,2.00385223204813,2.23778246947735
2124,"US",1.91367988623809,1.80745210141346,2.02512840038306
2124,"OT",2.07256137619271,1.96035351742611,2.19031090135764
2124,"EE",1.96664038288963,1.85912358108319,2.07910458359727
2124,"CA",1.78506153722721,1.67871283725032,1.89396922965445
2124,"IA",2.46598220846129,2.33460882839454,2.60192853698256
2124,"AF",3.1090739535157,2.93079286245181,3.29429296438811
2124,"LA",2.45085063798942,2.32017152901941,2.58566144551742
2125,"EU",2.11166332399739,1.99334779681542,2.23626522444622
2125,"US",1.9097355602107,1.79932514821547,2.02537914165545
2125,"OT",2.06679048760035,1.94997494832708,2.18926027201227
2125,"EE",1.96208720267391,1.85056990670502,2.07858160052149
2125,"CA",1.78259585708574,1.67188227697406,1.89561858513768
2125,"IA",2.45568840304139,2.31952452449602,2.59680138183096
2125,"AF",3.09138691866618,2.90724050664657,3.28340483866038
2125,"LA",2.44073079090905,2.30525136735369,2.58067280303879
2126,"EU",2.10537614818374,1.98288954565339,2.23473533344356
2126,"US",1.90576886714422,1.7911978716517,2.02582665631671
2126,"OT",2.06101897461941,1.93960930858951,2.18812097336661
2126,"EE",1.95751890296928,1.84203727495919,2.07797584904974
2126,"CA",1.78009020871193,1.665386403309,1.89719598065871
2126,"IA",2.445447812177,2.30454407706518,2.59168918455772
2126,"AF",3.07384110433846,2.88378127175015,3.27259183471247
2126,"LA",2.43066208765556,2.29043059975734,2.57569880495222
2127,"EU",2.09909478319179,1.97247739385911,2.23315639595284
2127,"US",1.90178037342913,1.78327748271519,2.02626705873046
2127,"OT",2.05524713657786,1.92928775935562,2.18696037921834
2127,"EE",1.95293596114537,1.83352592173063,2.07792208967582
2127,"CA",1.77754537468968,1.65918020462703,1.89870240299646
2127,"IA",2.43526007389854,2.28966668722276,2.58659273644494
2127,"AF",3.0564350675958,2.86083642562616,3.26185328337096
2127,"LA",2.4206441916939,2.27570852375745,2.57073937177143
2128,"EU",2.09281944791059,1.96211125500453,2.23141767544398
2128,"US",1.89777063697996,1.7753985835882,2.02610610569056
2128,"OT",2.04947526770378,1.91946905199074,2.18577875080375
2128,"EE",1.94833884722124,1.82488497594705,2.0778440359059
2128,"CA",1.77496212639402,1.65298472400076,1.90013882665696
2128,"IA",2.4251248294961,2.27489156326574,2.58151194846339
2128,"AF",3.03916738242584,2.83765443733832,3.25118852170681
2128,"LA",2.41067676942716,2.26108444230157,2.56579442461602
2129,"EU",2.08655035715384,1.95179104097301,2.22965593329652
2129,"US",1.89374020735172,1.76753382238232,2.02607292685799
2129,"OT",2.04370365719781,1.90969706057055,2.1845704164347
2129,"EE",1.94372802396708,1.81620830825874,2.07774192984195
2129,"CA",1.77234122414297,1.6468000979776,1.90176969907357
2129,"IA",2.41504172348338,2.26021792059157,2.57644673227167
2129,"AF",3.0220366395271,2.81463098542059,3.24059689297673
2129,"LA",2.4007594901647,2.24655966117986,2.56086388520644
2130,"EU",2.08028772171901,1.94151666199523,2.22798802813113
2130,"US",1.88968962585456,1.75968351334791,2.02666833639133
2130,"OT",2.03793258930469,1.89996623318639,2.18331194974801
2130,"EE",1.9391039470046,1.8075375177953,2.07742265558705
2130,"CA",1.76968341734731,1.64062646066272,1.90331604241885
2130,"IA",2.40501040356215,2.24564498162325,2.57139700021036
2130,"AF",3.00504144609839,2.79182806980081,3.23007774656494
2130,"LA",2.39089202609071,2.23213170683971,2.55594767585893
2131,"EU",2.07403174844571,1.93128802668469,2.22634140579745
2131,"US",1.88561942566708,1.7518479639762,2.02677951578989
2131,"OT",2.03216234338379,1.89027650595523,2.18185980091114
2131,"EE",1.93446706490598,1.79887911476634,2.07708481824294
2131,"CA",1.76698944465831,1.6343244774167,1.90503148826758
2131,"IA",2.39503052058708,2.23117197573529,2.5663626652964
2131,"AF",2.98818042563091,2.76957282660186,3.21963043792565
2131,"LA",2.3810740522331,2.21779978314084,2.55104571948053
2132,"EU",2.06778264027317,1.9211050420726,2.22468089767206
2132,"US",1.88153013194791,1.74402869312873,2.02675257534542
2132,"OT",2.02639319397867,1.88062781340466,2.18037702722939
2132,"EE",1.9298178192915,1.79023681110903,2.07695846461721
2132,"CA",1.76426003411349,1.62799069406774,1.9067047884952
2132,"IA",2.38510172853102,2.21679813918061,2.56134364121734
2132,"AF",2.97145221770312,2.74788095056209,3.20905378586466
2132,"LA",2.37130524643285,2.20356321049963,2.54615793956418
2133,"EU",2.06154059629702,1.91096761364235,2.22300667657694
2133,"US",1.87742226194591,1.73623020005862,2.02666920824461
2133,"OT",2.02062541088566,1.87102008850405,2.17886410473933
2133,"EE",1.92515664492583,1.78160898860435,2.07681209748252
2133,"CA",1.7614959032804,1.62166002874795,1.90829063277889
2133,"IA",2.37522368445076,2.20252271501825,2.55633984232574
2133,"AF",2.95485547777831,2.72642490084897,3.19839536077956
2133,"LA",2.36158528931364,2.18942131461464,2.54128426018377
2134,"EU",2.05530581182521,1.90087564536338,2.22131891367069
2134,"US",1.8732963251088,1.72844761351551,2.02683473150314
