# Index: time, region

year,EU,US,OT,EE,CA,IA,AF,LA
2020,77.5752598529135,77.5752598529135,77.5752598529135,132.092299136478,130.976614612053,130.976614612053,104.79399303615,97.6486181954159
2021,77.4442737142677,77.4442737142677,77.4442737142677,132.067759519,130.960277378354,130.960277378354,104.840719115856,97.3790981430265
2022,77.3132875756218,77.3132875756218,77.3132875756218,132.043219901521,130.943940144654,130.943940144654,104.887445195563,97.1095780906372
2023,77.182301436976,77.182301436976,77.182301436976,132.018680284043,130.927602910954,130.927602910954,104.934171275269,96.8400580382478
2024,77.0513152983301,77.0513152983301,77.0513152983301,131.994140666565,130.911265677254,130.911265677254,104.980897354975,96.5705379858584
2025,76.9203291596843,76.9203291596843,76.9203291596843,131.969601049087,130.894928443555,130.894928443555,105.027623434682,96.301017933469
2026,76.7893430210384,76.7893430210384,76.7893430210384,131.945061431609,130.878591209855,130.878591209855,105.074349514388,96.0314978810797
2027,76.6583568823926,76.6583568823926,76.6583568823926,131.92052181413,130.862253976155,130.862253976155,105.121075594094,95.7619778286903
2028,76.5273707437467,76.5273707437467,76.5273707437467,131.895982196652,130.845916742455,130.845916742455,105.167801673801,95.4924577763009
2029,76.3963846051009,76.3963846051009,76.3963846051009,131.871442579174,130.829579508755,130.829579508755,105.214527753507,95.2229377239116
2030,76.265398466455,76.265398466455,76.265398466455,131.846902961696,130.813242275056,130.813242275056,105.261253833213,94.9534176715222
2031,75.9852985078603,75.9852985078603,75.9852985078603,131.903120994464,130.711893595201,130.711893595201,104.985867124418,94.8353306257876
2032,75.7051985492656,75.7051985492656,75.7051985492656,131.959339027232,130.610544915347,130.610544915347,104.710480415622,94.717243580053
2033,75.4250985906709,75.4250985906709,75.4250985906709,132.015557060001,130.509196235493,130.509196235493,104.435093706827,94.5991565343183
2034,75.1449986320762,75.1449986320762,75.1449986320762,132.071775092769,130.407847555638,130.407847555638,104.159706998031,94.4810694885837
2035,74.8648986734815,74.8648986734815,74.8648986734815,132.127993125537,130.306498875784,130.306498875784,103.884320289235,94.3629824428491
2036,74.5847987148869,74.5847987148869,74.5847987148869,132.184211158305,130.20515019593,130.20515019593,103.60893358044,94.2448953971145
2037,74.3046987562922,74.3046987562922,74.3046987562922,132.240429191073,130.103801516076,130.103801516076,103.333546871644,94.1268083513798
2038,74.0245987976975,74.0245987976975,74.0245987976975,132.296647223842,130.002452836221,130.002452836221,103.058160162848,94.0087213056452
2039,73.7444988391028,73.7444988391028,73.7444988391028,132.35286525661,129.901104156367,129.901104156367,102.782773454053,93.8906342599106
2040,73.4643988805081,73.4643988805081,73.4643988805081,132.409083289378,129.799755476513,129.799755476513,102.507386745257,93.772547214176
2041,72.7388975483602,72.7388975483602,72.7388975483602,132.237305967031,128.186244011591,128.186244011591,100.667701061029,92.1938541500429
2042,72.0133962162122,72.0133962162122,72.0133962162122,132.065528644683,126.57273254667,126.57273254667,98.8280153768016,90.6151610859099
2043,71.2878948840643,71.2878948840643,71.2878948840643,131.893751322336,124.959221081748,124.959221081748,96.9883296925738,89.0364680217769
2044,70.5623935519164,70.5623935519164,70.5623935519164,131.721973999989,123.345709616827,123.345709616827,95.148644008346,87.4577749576438
2045,69.8368922197685,69.8368922197685,69.8368922197685,131.550196677641,121.732198151905,121.732198151905,93.3089583241181,85.8790818935108
2046,69.1113908876206,69.1113908876206,69.1113908876206,131.378419355294,120.118686686983,120.118686686983,91.4692726398903,84.3003888293778
2047,68.3858895554726,68.3858895554726,68.3858895554726,131.206642032947,118.505175222062,118.505175222062,89.6295869556625,82.7216957652447
2048,67.6603882233247,67.6603882233247,67.6603882233247,131.034864710599,116.89166375714,116.89166375714,87.7899012714347,81.1430027011117
2049,66.9348868911768,66.9348868911768,66.9348868911768,130.863087388252,115.278152292219,115.278152292219,85.9502155872069,79.5643096369786
2050,66.2093855590289,66.2093855590289,66.2093855590289,130.691310065905,113.664640827297,113.664640827297,84.1105299029791,77.9856165728456
2051,65.8412541848759,65.8412541848759,65.8412541848759,131.137931104008,113.444443832482,113.444443832482,83.7004060840829,77.4552887619835
2052,65.4731228107228,65.4731228107228,65.4731228107228,131.584552142111,113.224246837667,113.224246837667,83.2902822651866,76.9249609511213
2053,65.1049914365698,65.1049914365698,65.1049914365698,132.031173180214,113.004049842852,113.004049842852,82.8801584462904,76.3946331402592
2054,64.7368600624168,64.7368600624168,64.7368600624168,132.477794218317,112.783852848037,112.783852848037,82.4700346273942,75.864305329397
2055,64.3687286882637,64.3687286882637,64.3687286882637,132.92441525642,112.563655853222,112.563655853222,82.0599108084979,75.3339775185349
2056,64.0005973141107,64.0005973141107,64.0005973141107,133.371036294523,112.343458858407,112.343458858407,81.6497869896017,74.8036497076727
2057,63.6324659399577,63.6324659399577,63.6324659399577,133.817657332626,112.123261863592,112.123261863592,81.2396631707055,74.2733218968105
2058,63.2643345658047,63.2643345658047,63.2643345658047,134.264278370729,111.903064868777,111.903064868777,80.8295393518093,73.7429940859484
2059,62.8962031916517,62.8962031916517,62.8962031916517,134.710899408833,111.682867873962,111.682867873962,80.419415532913,73.2126662750862
2060,62.5280718174986,62.5280718174986,62.5280718174986,135.157520446936,111.462670879148,111.462670879148,80.0092917140168,72.6823384642241
2061,62.1599404433456,62.1599404433456,62.1599404433456,135.604141485039,111.242473884333,111.242473884333,79.5991678951206,72.1520106533619
2062,61.7918090691926,61.7918090691926,61.7918090691926,136.050762523142,111.022276889518,111.022276889518,79.1890440762244,71.6216828424998
2063,61.4236776950396,61.4236776950396,61.4236776950396,136.497383561245,110.802079894703,110.802079894703,78.7789202573281,71.0913550316376
2064,61.0555463208865,61.0555463208865,61.0555463208865,136.944004599348,110.581882899888,110.581882899888,78.3687964384319,70.5610272207755
2065,60.6874149467335,60.6874149467335,60.6874149467335,137.390625637451,110.361685905073,110.361685905073,77.9586726195357,70.0306994099133
