# Index: time

time,rcp26_excess
2020,0.738370322666299
2021,0.722112733362249
2022,0.705855144058199
2023,0.689597554754149
2024,0.673339965450099
2025,0.657082376146049
2026,0.640824786841999
2027,0.624567197537949
2028,0.608309608233899
2029,0.592052018929849
2030,0.575794429625799
2031,0.557824176640227
2032,0.539853923654654
2033,0.521883670669082
2034,0.503913417683509
2035,0.485943164697937
2036,0.467972911712365
2037,0.450002658726792
2038,0.43203240574122
2039,0.414062152755647
2040,0.396091899770075
2041,0.383898365816565
2042,0.371704831863054
2043,0.359511297909544
2044,0.347317763956034
2045,0.335124230002523
2046,0.322930696049013
2047,0.310737162095503
2048,0.298543628141992
2049,0.286350094188482
2050,0.274156560234972
2051,0.269417776120494
2052,0.264678992006015
2053,0.259940207891537
2054,0.255201423777059
2055,0.250462639662581
2056,0.245723855548103
2057,0.240985071433624
2058,0.236246287319146
2059,0.231507503204668
2060,0.22676871909019
2061,0.222029934975712
2062,0.217291150861233
2063,0.212552366746755
2064,0.207813582632277
2065,0.203074798517799
2066,0.198336014403321
2067,0.193597230288843
2068,0.188858446174364
2069,0.184119662059886
2070,0.179380877945408
2071,0.17464209383093
2072,0.169903309716452
2073,0.165164525601973
2074,0.160425741487495
2075,0.155686957373017
2076,0.154317824261674
2077,0.15294869115033
2078,0.151579558038987
2079,0.150210424927644
2080,0.148841291816301
2081,0.147472158704957
2082,0.146103025593614
2083,0.144733892482271
2084,0.143364759370928
2085,0.141995626259584
2086,0.140626493148241
2087,0.139257360036898
2088,0.137888226925555
2089,0.136519093814211
2090,0.135149960702868
2091,0.133780827591525
2092,0.132411694480181
2093,0.131042561368838
2094,0.129673428257495
2095,0.128304295146152
2096,0.126935162034808
2097,0.125566028923465
2098,0.124196895812122
2099,0.122827762700779
2100,0.121458629589435
2101,0.121458629589435
2102,0.121458629589435
2103,0.121458629589435
2104,0.121458629589435
2105,0.121458629589435
2106,0.121458629589435
2107,0.121458629589435
2108,0.121458629589435
2109,0.121458629589435
2110,0.121458629589435
2111,0.121458629589435
2112,0.121458629589435
2113,0.121458629589435
2114,0.121458629589435
2115,0.121458629589435
2116,0.121458629589435
2117,0.121458629589435
2118,0.121458629589435
2119,0.121458629589435
2120,0.121458629589435
2121,0.121458629589435
2122,0.121458629589435
2123,0.121458629589435
2124,0.121458629589435
2125,0.121458629589435
2126,0.121458629589435
2127,0.121458629589435
2128,0.121458629589435
2129,0.121458629589435
2130,0.121458629589435
2131,0.121458629589435
2132,0.121458629589435
2133,0.121458629589435
2134,0.121458629589435
2135,0.121458629589435
2136,0.121458629589435
2137,0.121458629589435
2138,0.121458629589435
2139,0.121458629589435
2140,0.121458629589435
2141,0.121458629589435
2142,0.121458629589435
2143,0.121458629589435
2144,0.121458629589435
2145,0.121458629589435
2146,0.121458629589435
2147,0.121458629589435
2148,0.121458629589435
2149,0.121458629589435
2150,0.121458629589435
2151,0.121458629589435
2152,0.121458629589435
2153,0.121458629589435
2154,0.121458629589435
2155,0.121458629589435
2156,0.121458629589435
2157,0.121458629589435
2158,0.121458629589435
2159,0.121458629589435
2160,0.121458629589435
2161,0.121458629589435
2162,0.121458629589435
2163,0.121458629589435
2164,0.121458629589435
2165,0.121458629589435
2166,0.121458629589435
2167,0.121458629589435
2168,0.121458629589435
2169,0.121458629589435
2170,0.121458629589435
2171,0.121458629589435
2172,0.121458629589435
2173,0.121458629589435
2174,0.121458629589435
2175,0.121458629589435
2176,0.121458629589435
2177,0.121458629589435
2178,0.121458629589435
2179,0.121458629589435
2180,0.121458629589435
2181,0.121458629589435
2182,0.121458629589435
2183,0.121458629589435
2184,0.121458629589435
2185,0.121458629589435
2186,0.121458629589435
2187,0.121458629589435
2188,0.121458629589435
2189,0.121458629589435
2190,0.121458629589435
2191,0.121458629589435
2192,0.121458629589435
2193,0.121458629589435
2194,0.121458629589435
2195,0.121458629589435
2196,0.121458629589435
2197,0.121458629589435
2198,0.121458629589435
2199,0.121458629589435
2200,0.121458629589435
2201,0.121458629589435
2202,0.121458629589435
2203,0.121458629589435
2204,0.121458629589435
2205,0.121458629589435
2206,0.121458629589435
2207,0.121458629589435
2208,0.121458629589435
2209,0.121458629589435
2210,0.121458629589435
2211,0.121458629589435
2212,0.121458629589435
2213,0.121458629589435
2214,0.121458629589435
2215,0.121458629589435
2216,0.121458629589435
2217,0.121458629589435
2218,0.121458629589435
2219,0.121458629589435
2220,0.121458629589435
2221,0.121458629589435
2222,0.121458629589435
2223,0.121458629589435
2224,0.121458629589435
2225,0.121458629589435
2226,0.121458629589435
2227,0.121458629589435
2228,0.121458629589435
2229,0.121458629589435
2230,0.121458629589435
2231,0.121458629589435
2232,0.121458629589435
2233,0.121458629589435
2234,0.121458629589435
2235,0.121458629589435
2236,0.121458629589435
2237,0.121458629589435
2238,0.121458629589435
2239,0.121458629589435
2240,0.121458629589435
2241,0.121458629589435
2242,0.121458629589435
2243,0.121458629589435
2244,0.121458629589435
2245,0.121458629589435
2246,0.121458629589435
2247,0.121458629589435
2248,0.121458629589435
2249,0.121458629589435
2250,0.121458629589435
2251,0.121458629589435
2252,0.121458629589435
2253,0.121458629589435
2254,0.121458629589435
2255,0.121458629589435
2256,0.121458629589435
2257,0.121458629589435
2258,0.121458629589435
2259,0.121458629589435
2260,0.121458629589435
2261,0.121458629589435
