# Index: time, region

year,EU,US,OT,EE,CA,IA,AF,LA
2020,99.4618647439179,99.4618647439179,99.4618647439179,111.396799034091,103.841482878911,103.841482878911,112.069081830941,103.655912825191
2021,99.3665676319076,99.3665676319076,99.3665676319076,110.818014961581,104.065107141694,104.065107141694,112.794124104433,104.244014191112
2022,99.2712705198973,99.2712705198973,99.2712705198973,110.239230889071,104.288731404476,104.288731404476,113.519166377924,104.832115557033
2023,99.1759734078869,99.1759734078869,99.1759734078869,109.660446816561,104.512355667259,104.512355667259,114.244208651416,105.420216922955
2024,99.0806762958766,99.0806762958766,99.0806762958766,109.081662744051,104.735979930042,104.735979930042,114.969250924907,106.008318288876
2025,98.9853791838663,98.9853791838663,98.9853791838663,108.502878671541,104.959604192825,104.959604192825,115.694293198399,106.596419654797
2026,98.890082071856,98.890082071856,98.890082071856,107.924094599031,105.183228455608,105.183228455608,116.41933547189,107.184521020719
2027,98.7947849598457,98.7947849598457,98.7947849598457,107.345310526521,105.406852718391,105.406852718391,117.144377745382,107.77262238664
2028,98.6994878478353,98.6994878478353,98.6994878478353,106.766526454011,105.630476981173,105.630476981173,117.869420018873,108.360723752561
2029,98.604190735825,98.604190735825,98.604190735825,106.187742381501,105.854101243956,105.854101243956,118.594462292365,108.948825118483
2030,98.5088936238147,98.5088936238147,98.5088936238147,105.608958308991,106.077725506739,106.077725506739,119.319504565856,109.536926484404
2031,98.2315722399539,98.2315722399539,98.2315722399539,105.435121740195,106.106020390855,106.106020390855,119.956133767857,109.674920276158
2032,97.954250856093,97.954250856093,97.954250856093,105.261285171399,106.13431527497,106.13431527497,120.592762969858,109.812914067912
2033,97.6769294722322,97.6769294722322,97.6769294722322,105.087448602603,106.162610159085,106.162610159085,121.22939217186,109.950907859667
2034,97.3996080883714,97.3996080883714,97.3996080883714,104.913612033807,106.190905043201,106.190905043201,121.866021373861,110.088901651421
2035,97.1222867045106,97.1222867045106,97.1222867045106,104.739775465011,106.219199927316,106.219199927316,122.502650575862,110.226895443175
2036,96.8449653206497,96.8449653206497,96.8449653206497,104.565938896215,106.247494811432,106.247494811432,123.139279777863,110.364889234929
2037,96.5676439367889,96.5676439367889,96.5676439367889,104.392102327419,106.275789695547,106.275789695547,123.775908979864,110.502883026683
2038,96.2903225529281,96.2903225529281,96.2903225529281,104.218265758623,106.304084579663,106.304084579663,124.412538181865,110.640876818437
2039,96.0130011690673,96.0130011690673,96.0130011690673,104.044429189827,106.332379463778,106.332379463778,125.049167383866,110.778870610191
2040,95.7356797852064,95.7356797852064,95.7356797852064,103.870592621031,106.360674347894,106.360674347894,125.685796585867,110.916864401946
2041,95.2764200524164,95.2764200524164,95.2764200524164,104.101783538367,106.193546551654,106.193546551654,126.234042655111,110.604853001473
2042,94.8171603196264,94.8171603196264,94.8171603196264,104.332974455702,106.026418755414,106.026418755414,126.782288724354,110.292841601
2043,94.3579005868364,94.3579005868364,94.3579005868364,104.564165373038,105.859290959173,105.859290959173,127.330534793598,109.980830200527
2044,93.8986408540463,93.8986408540463,93.8986408540463,104.795356290374,105.692163162933,105.692163162933,127.878780862842,109.668818800054
2045,93.4393811212563,93.4393811212563,93.4393811212563,105.026547207709,105.525035366693,105.525035366693,128.427026932086,109.356807399582
2046,92.9801213884663,92.9801213884663,92.9801213884663,105.257738125045,105.357907570453,105.357907570453,128.97527300133,109.044795999109
2047,92.5208616556763,92.5208616556763,92.5208616556763,105.488929042381,105.190779774213,105.190779774213,129.523519070574,108.732784598636
2048,92.0616019228862,92.0616019228862,92.0616019228862,105.720119959717,105.023651977973,105.023651977973,130.071765139818,108.420773198163
2049,91.6023421900962,91.6023421900962,91.6023421900962,105.951310877052,104.856524181733,104.856524181733,130.620011209062,108.10876179769
2050,91.1430824573062,91.1430824573062,91.1430824573062,106.182501794388,104.689396385493,104.689396385493,131.168257278306,107.796750397218
2051,90.650850319006,90.650850319006,90.650850319006,103.796476739722,104.280324616457,104.280324616457,130.896870643914,107.848348944954
2052,90.1586181807059,90.1586181807059,90.1586181807059,101.410451685056,103.871252847422,103.871252847422,130.625484009523,107.899947492691
2053,89.6663860424057,89.6663860424057,89.6663860424057,99.0244266303894,103.462181078387,103.462181078387,130.354097375132,107.951546040427
2054,89.1741539041056,89.1741539041056,89.1741539041056,96.6384015757232,103.053109309352,103.053109309352,130.08271074074,108.003144588164
2055,88.6819217658054,88.6819217658054,88.6819217658054,94.2523765210569,102.644037540317,102.644037540317,129.811324106349,108.0547431359
2056,88.1896896275052,88.1896896275052,88.1896896275052,91.8663514663907,102.234965771281,102.234965771281,129.539937471957,108.106341683637
2057,87.6974574892051,87.6974574892051,87.6974574892051,89.4803264117245,101.825894002246,101.825894002246,129.268550837566,108.157940231373
2058,87.2052253509049,87.2052253509049,87.2052253509049,87.0943013570582,101.416822233211,101.416822233211,128.997164203175,108.20953877911
2059,86.7129932126048,86.7129932126048,86.7129932126048,84.708276302392,101.007750464176,101.007750464176,128.725777568783,108.261137326847
2060,86.2207610743046,86.2207610743046,86.2207610743046,82.3222512477257,100.598678695141,100.598678695141,128.454390934392,108.312735874583
2061,85.7285289360044,85.7285289360044,85.7285289360044,79.9362261930595,100.189606926106,100.189606926106,128.1830043,108.36433442232
2062,85.2362967977043,85.2362967977043,85.2362967977043,77.5502011383932,99.7805351570703,99.7805351570703,127.911617665609,108.415932970056
2063,84.7440646594041,84.7440646594041,84.7440646594041,75.164176083727,99.3714633880352,99.3714633880352,127.640231031218,108.467531517793
2064,84.251832521104,84.251832521104,84.251832521104,72.7781510290608,98.962391619,98.962391619,127.368844396826,108.519130065529
2065,83.7596003828038,83.7596003828038,83.7596003828038,70.3921259743945,98.5533198499648,98.5533198499648,127.097457762435,108.570728613266
2066,83.2673682445036,83.2673682445036,83.2673682445036,68.0061009197283,98.1442480809296,98.1442480809296,126.826071128044,108.622327161002
2067,82.7751361062035,82.7751361062035,82.7751361062035,65.620075865062,97.7351763118944,97.7351763118944,126.554684493652,108.673925708739
2068,82.2829039679033,82.2829039679033,82.2829039679033,63.2340508103958,97.3261045428592,97.3261045428592,126.283297859261,108.725524256476
2069,81.7906718296032,81.7906718296032,81.7906718296032,60.8480257557295,96.917032773824,96.917032773824,126.011911224869,108.777122804212
2070,81.298439691303,81.298439691303,81.298439691303,58.4620007010633,96.5079610047888,96.5079610047888,125.740524590478,108.828721351949
2071,80.8062075530028,80.8062075530028,80.8062075530028,56.075975646397,96.0988892357536,96.0988892357536,125.469137956087,108.880319899685
2072,80.3139754147027,80.3139754147027,80.3139754147027,53.6899505917308,95.6898174667185,95.6898174667185,125.197751321695,108.931918447422
2073,79.8217432764025,79.8217432764025,79.8217432764025,51.3039255370646,95.2807456976833,95.2807456976833,124.926364687304,108.983516995158
2074,79.3295111381024,79.3295111381024,79.3295111381024,48.9179004823983,94.8716739286481,94.8716739286481,124.654978052913,109.035115542895
2075,78.8372789998022,78.8372789998022,78.8372789998022,46.5318754277321,94.4626021596129,94.4626021596129,124.383591418521,109.086714090631
2076,78.37364819616,78.37364819616,78.37364819616,46.7602502684627,94.0211042300691,94.0211042300691,124.379882608231,108.584315184266
2077,77.9100173925177,77.9100173925177,77.9100173925177,46.9886251091934,93.5796063005254,93.5796063005254,124.37617379794,108.0819162779
2078,77.4463865888755,77.4463865888755,77.4463865888755,47.2169999499241,93.1381083709816,93.1381083709816,124.372464987649,107.579517371534
2079,76.9827557852333,76.9827557852333,76.9827557852333,47.4453747906547,92.6966104414378,92.6966104414378,124.368756177359,107.077118465168
2080,76.519124981591,76.519124981591,76.519124981591,47.6737496313854,92.2551125118941,92.2551125118941,124.365047367068,106.574719558802
2081,76.0554941779488,76.0554941779488,76.0554941779488,47.902124472116,91.8136145823503,91.8136145823503,124.361338556777,106.072320652436
2082,75.5918633743065,75.5918633743065,75.5918633743065,48.1304993128467,91.3721166528065,91.3721166528065,124.357629746487,105.56992174607
2083,75.1282325706643,75.1282325706643,75.1282325706643,48.3588741535774,90.9306187232628,90.9306187232628,124.353920936196,105.067522839704
2084,74.6646017670221,74.6646017670221,74.6646017670221,48.587248994308,90.489120793719,90.489120793719,124.350212125906,104.565123933339
2085,74.2009709633798,74.2009709633798,74.2009709633798,48.8156238350387,90.0476228641752,90.0476228641752,124.346503315615,104.062725026973
2086,73.7373401597376,73.7373401597376,73.7373401597376,49.0439986757694,89.6061249346315,89.6061249346315,124.342794505324,103.560326120607
2087,73.2737093560954,73.2737093560954,73.2737093560954,49.2723735165,89.1646270050877,89.1646270050877,124.339085695034,103.057927214241
2088,72.8100785524531,72.8100785524531,72.8100785524531,49.5007483572307,88.7231290755439,88.7231290755439,124.335376884743,102.555528307875
2089,72.3464477488109,72.3464477488109,72.3464477488109,49.7291231979614,88.2816311460002,88.2816311460002,124.331668074452,102.053129401509
2090,71.8828169451686,71.8828169451686,71.8828169451686,49.957498038692,87.8401332164564,87.8401332164564,124.327959264162,101.550730495143
2091,71.4191861415264,71.4191861415264,71.4191861415264,50.1858728794227,87.3986352869126,87.3986352869126,124.324250453871,101.048331588778
2092,70.9555553378842,70.9555553378842,70.9555553378842,50.4142477201533,86.9571373573689,86.9571373573689,124.320541643581,100.545932682412
2093,70.4919245342419,70.4919245342419,70.4919245342419,50.642622560884,86.5156394278251,86.5156394278251,124.31683283329,100.043533776046
2094,70.0282937305997,70.0282937305997,70.0282937305997,50.8709974016147,86.0741414982813,86.0741414982813,124.313124022999,99.54113486968
2095,69.5646629269574,69.5646629269574,69.5646629269574,51.0993722423453,85.6326435687376,85.6326435687376,124.309415212709,99.0387359633141
2096,69.1010321233152,69.1010321233152,69.1010321233152,51.327747083076,85.1911456391938,85.1911456391938,124.305706402418,98.5363370569482
2097,68.637401319673,68.637401319673,68.637401319673,51.5561219238067,84.74964770965,84.74964770965,124.301997592127,98.0339381505824
2098,68.1737705160307,68.1737705160307,68.1737705160307,51.7844967645373,84.3081497801063,84.3081497801063,124.298288781837,97.5315392442165
2099,67.7101397123885,67.7101397123885,67.7101397123885,52.012871605268,83.8666518505625,83.8666518505625,124.294579971546,97.0291403378506
2100,67.2465089087463,67.2465089087463,67.2465089087463,52.2412464459987,83.4251539210187,83.4251539210187,124.290871161256,96.5267414314848
2101,67.2465089087463,67.2465089087463,67.2465089087463,52.2412464459987,83.4251539210187,83.4251539210187,124.290871161256,96.5267414314848
2102,67.2465089087463,67.2465089087463,67.2465089087463,52.2412464459987,83.4251539210187,83.4251539210187,124.290871161256,96.5267414314848
2103,67.2465089087463,67.2465089087463,67.2465089087463,52.2412464459987,83.4251539210187,83.4251539210187,124.290871161256,96.5267414314848
2104,67.2465089087463,67.2465089087463,67.2465089087463,52.2412464459987,83.4251539210187,83.4251539210187,124.290871161256,96.5267414314848
2105,67.2465089087463,67.2465089087463,67.2465089087463,52.2412464459987,83.4251539210187,83.4251539210187,124.290871161256,96.5267414314848
2106,67.2465089087463,67.2465089087463,67.2465089087463,52.2412464459987,83.4251539210187,83.4251539210187,124.290871161256,96.5267414314848
2107,67.2465089087463,67.2465089087463,67.2465089087463,52.2412464459987,83.4251539210187,83.4251539210187,124.290871161256,96.5267414314848
2108,67.2465089087463,67.2465089087463,67.2465089087463,52.2412464459987,83.4251539210187,83.4251539210187,124.290871161256,96.5267414314848
2109,67.2465089087463,67.2465089087463,67.2465089087463,52.2412464459987,83.4251539210187,83.4251539210187,124.290871161256,96.5267414314848
2110,67.2465089087463,67.2465089087463,67.2465089087463,52.2412464459987,83.4251539210187,83.4251539210187,124.290871161256,96.5267414314848
2111,67.2465089087463,67.2465089087463,67.2465089087463,52.2412464459987,83.4251539210187,83.4251539210187,124.290871161256,96.5267414314848
2112,67.2465089087463,67.2465089087463,67.2465089087463,52.2412464459987,83.4251539210187,83.4251539210187,124.290871161256,96.5267414314848
2113,67.2465089087463,67.2465089087463,67.2465089087463,52.2412464459987,83.4251539210187,83.4251539210187,124.290871161256,96.5267414314848
2114,67.2465089087463,67.2465089087463,67.2465089087463,52.2412464459987,83.4251539210187,83.4251539210187,124.290871161256,96.5267414314848
2115,67.2465089087463,67.2465089087463,67.2465089087463,52.2412464459987,83.4251539210187,83.4251539210187,124.290871161256,96.5267414314848
2116,67.2465089087463,67.2465089087463,67.2465089087463,52.2412464459987,83.4251539210187,83.4251539210187,124.290871161256,96.5267414314848
2117,67.2465089087463,67.2465089087463,67.2465089087463,52.2412464459987,83.4251539210187,83.4251539210187,124.290871161256,96.5267414314848
2118,67.2465089087463,67.2465089087463,67.2465089087463,52.2412464459987,83.4251539210187,83.4251539210187,124.290871161256,96.5267414314848
2119,67.2465089087463,67.2465089087463,67.2465089087463,52.2412464459987,83.4251539210187,83.4251539210187,124.290871161256,96.5267414314848
2120,67.2465089087463,67.2465089087463,67.2465089087463,52.2412464459987,83.4251539210187,83.4251539210187,124.290871161256,96.5267414314848
