# Index: time, region

year,EU,US,OT,EE,CA,IA,AF,LA
2020,71.8063816843194,71.8063816843194,71.8063816843194,83.3402601982343,109.255275905668,109.255275905668,117.826199607652,93.995513349443
2021,70.8447893766218,70.8447893766218,70.8447893766218,82.4172433402796,107.596659622394,107.596659622394,117.379419963043,93.8787241409796
2022,69.8831970689243,69.8831970689243,69.8831970689243,81.4942264823249,105.93804333912,105.93804333912,116.932640318434,93.7619349325161
2023,68.9216047612267,68.9216047612267,68.9216047612267,80.5712096243702,104.279427055846,104.279427055846,116.485860673825,93.6451457240526
2024,67.9600124535292,67.9600124535292,67.9600124535292,79.6481927664155,102.620810772572,102.620810772572,116.039081029215,93.5283565155891
2025,66.9984201458316,66.9984201458316,66.9984201458316,78.7251759084608,100.962194489298,100.962194489298,115.592301384606,93.4115673071256
2026,66.0368278381341,66.0368278381341,66.0368278381341,77.8021590505061,99.3035782060236,99.3035782060236,115.145521739997,93.2947780986621
2027,65.0752355304365,65.0752355304365,65.0752355304365,76.8791421925514,97.6449619227495,97.6449619227495,114.698742095388,93.1779888901986
2028,64.113643222739,64.113643222739,64.113643222739,75.9561253345966,95.9863456394754,95.9863456394754,114.251962450779,93.0611996817351
2029,63.1520509150414,63.1520509150414,63.1520509150414,75.0331084766419,94.3277293562014,94.3277293562014,113.805182806169,92.9444104732716
2030,62.1904586073439,62.1904586073439,62.1904586073439,74.1100916186872,92.6691130729273,92.6691130729273,113.35840316156,92.8276212648082
2031,60.1636876071715,60.1636876071715,60.1636876071715,72.3704894241789,89.6491166212644,89.6491166212644,113.112395684744,92.3370734366712
2032,58.1369166069992,58.1369166069992,58.1369166069992,70.6308872296706,86.6291201696015,86.6291201696015,112.866388207927,91.8465256085342
2033,56.1101456068268,56.1101456068268,56.1101456068268,68.8912850351623,83.6091237179386,83.6091237179386,112.620380731111,91.3559777803972
2034,54.0833746066545,54.0833746066545,54.0833746066545,67.151682840654,80.5891272662757,80.5891272662757,112.374373254294,90.8654299522603
2035,52.0566036064821,52.0566036064821,52.0566036064821,65.4120806461457,77.5691308146128,77.5691308146128,112.128365777478,90.3748821241233
2036,50.0298326063097,50.0298326063097,50.0298326063097,63.6724784516374,74.54913436295,74.54913436295,111.882358300661,89.8843342959863
2037,48.0030616061374,48.0030616061374,48.0030616061374,61.9328762571291,71.5291379112871,71.5291379112871,111.636350823845,89.3937864678494
2038,45.976290605965,45.976290605965,45.976290605965,60.1932740626208,68.5091414596242,68.5091414596242,111.390343347028,88.9032386397124
2039,43.9495196057927,43.9495196057927,43.9495196057927,58.4536718681125,65.4891450079613,65.4891450079613,111.144335870212,88.4126908115754
2040,41.9227486056203,41.9227486056203,41.9227486056203,56.7140696736042,62.4691485562984,62.4691485562984,110.898328393396,87.9221429834384
2041,40.2651688822549,40.2651688822549,40.2651688822549,55.4931976249088,60.6285609696392,60.6285609696392,110.66179506234,86.8841353804444
2042,38.6075891588895,38.6075891588895,38.6075891588895,54.2723255762134,58.7879733829801,58.7879733829801,110.425261731284,85.8461277774503
2043,36.950009435524,36.950009435524,36.950009435524,53.0514535275181,56.9473857963209,56.9473857963209,110.188728400229,84.8081201744563
2044,35.2924297121586,35.2924297121586,35.2924297121586,51.8305814788227,55.1067982096618,55.1067982096618,109.952195069173,83.7701125714622
2045,33.6348499887932,33.6348499887932,33.6348499887932,50.6097094301273,53.2662106230026,53.2662106230026,109.715661738118,82.7321049684682
2046,31.9772702654278,31.9772702654278,31.9772702654278,49.3888373814319,51.4256230363435,51.4256230363435,109.479128407062,81.6940973654741
2047,30.3196905420623,30.3196905420623,30.3196905420623,48.1679653327366,49.5850354496843,49.5850354496843,109.242595076007,80.6560897624801
2048,28.6621108186969,28.6621108186969,28.6621108186969,46.9470932840412,47.7444478630252,47.7444478630252,109.006061744951,79.6180821594861
2049,27.0045310953315,27.0045310953315,27.0045310953315,45.7262212353458,45.903860276366,45.903860276366,108.769528413896,78.580074556492
2050,25.3469513719661,25.3469513719661,25.3469513719661,44.5053491866504,44.0632726897069,44.0632726897069,108.53299508284,77.542066953498
2051,24.8143000305888,24.8143000305888,24.8143000305888,43.842952956415,43.6128984299731,43.6128984299731,107.563495995376,76.900545912654
2052,24.2816486892115,24.2816486892115,24.2816486892115,43.1805567261796,43.1625241702393,43.1625241702393,106.593996907912,76.25902487181
2053,23.7489973478343,23.7489973478343,23.7489973478343,42.5181604959442,42.7121499105055,42.7121499105055,105.624497820448,75.617503830966
2054,23.216346006457,23.216346006457,23.216346006457,41.8557642657087,42.2617756507718,42.2617756507718,104.654998732984,74.975982790122
2055,22.6836946650798,22.6836946650798,22.6836946650798,41.1933680354733,41.811401391038,41.811401391038,103.68549964552,74.334461749278
2056,22.1510433237025,22.1510433237025,22.1510433237025,40.5309718052379,41.3610271313042,41.3610271313042,102.716000558056,73.692940708434
2057,21.6183919823252,21.6183919823252,21.6183919823252,39.8685755750025,40.9106528715704,40.9106528715704,101.746501470592,73.05141966759
2058,21.085740640948,21.085740640948,21.085740640948,39.206179344767,40.4602786118366,40.4602786118366,100.777002383128,72.409898626746
2059,20.5530892995707,20.5530892995707,20.5530892995707,38.5437831145316,40.0099043521028,40.0099043521028,99.8075032956645,71.768377585902
2060,20.0204379581935,20.0204379581935,20.0204379581935,37.8813868842962,39.5595300923691,39.5595300923691,98.8380042082006,71.126856545058
2061,19.4877866168162,19.4877866168162,19.4877866168162,37.2189906540607,39.1091558326353,39.1091558326353,97.8685051207366,70.485335504214
2062,18.955135275439,18.955135275439,18.955135275439,36.5565944238253,38.6587815729015,38.6587815729015,96.8990060332727,69.8438144633701
2063,18.4224839340617,18.4224839340617,18.4224839340617,35.8941981935899,38.2084073131677,38.2084073131677,95.9295069458087,69.2022934225261
2064,17.8898325926844,17.8898325926844,17.8898325926844,35.2318019633545,37.7580330534339,37.7580330534339,94.9600078583448,68.5607723816821
2065,17.3571812513072,17.3571812513072,17.3571812513072,34.569405733119,37.3076587937001,37.3076587937001,93.9905087708809,67.9192513408381
2066,16.8245299099299,16.8245299099299,16.8245299099299,33.9070095028836,36.8572845339663,36.8572845339663,93.0210096834169,67.2777302999941
2067,16.2918785685527,16.2918785685527,16.2918785685527,33.2446132726482,36.4069102742326,36.4069102742326,92.0515105959529,66.6362092591501
2068,15.7592272271754,15.7592272271754,15.7592272271754,32.5822170424128,35.9565360144988,35.9565360144988,91.082011508489,65.9946882183061
2069,15.2265758857981,15.2265758857981,15.2265758857981,31.9198208121773,35.506161754765,35.506161754765,90.1125124210251,65.3531671774621
2070,14.6939245444209,14.6939245444209,14.6939245444209,31.2574245819419,35.0557874950312,35.0557874950312,89.1430133335611,64.7116461366181
2071,14.1612732030436,14.1612732030436,14.1612732030436,30.5950283517065,34.6054132352974,34.6054132352974,88.1735142460972,64.0701250957741
2072,13.6286218616664,13.6286218616664,13.6286218616664,29.9326321214711,34.1550389755636,34.1550389755636,87.2040151586332,63.4286040549302
2073,13.0959705202891,13.0959705202891,13.0959705202891,29.2702358912356,33.7046647158298,33.7046647158298,86.2345160711693,62.7870830140862
2074,12.5633191789118,12.5633191789118,12.5633191789118,28.6078396610002,33.2542904560961,33.2542904560961,85.2650169837053,62.1455619732422
2075,12.0306678375346,12.0306678375346,12.0306678375346,27.9454434307648,32.8039161963623,32.8039161963623,84.2955178962414,61.5040409323982
2076,11.7984245059294,11.7984245059294,11.7984245059294,27.6578458128313,32.1879441878013,32.1879441878013,83.4655784567464,60.5608755230742
2077,11.5661811743242,11.5661811743242,11.5661811743242,27.3702481948978,31.5719721792404,31.5719721792404,82.6356390172513,59.6177101137502
2078,11.333937842719,11.333937842719,11.333937842719,27.0826505769642,30.9560001706795,30.9560001706795,81.8056995777563,58.6745447044262
2079,11.1016945111138,11.1016945111138,11.1016945111138,26.7950529590307,30.3400281621186,30.3400281621186,80.9757601382613,57.7313792951023
2080,10.8694511795086,10.8694511795086,10.8694511795086,26.5074553410972,29.7240561535577,29.7240561535577,80.1458206987663,56.7882138857783
2081,10.6372078479034,10.6372078479034,10.6372078479034,26.2198577231637,29.1080841449967,29.1080841449967,79.3158812592713,55.8450484764543
2082,10.4049645162983,10.4049645162983,10.4049645162983,25.9322601052302,28.4921121364358,28.4921121364358,78.4859418197763,54.9018830671303
2083,10.1727211846931,10.1727211846931,10.1727211846931,25.6446624872967,27.8761401278749,27.8761401278749,77.6560023802813,53.9587176578063
2084,9.94047785308787,9.94047785308787,9.94047785308787,25.3570648693632,27.260168119314,27.260168119314,76.8260629407862,53.0155522484824
2085,9.70823452148268,9.70823452148268,9.70823452148268,25.0694672514297,26.644196110753,26.644196110753,75.9961235012912,52.0723868391584
2086,9.47599118987749,9.47599118987749,9.47599118987749,24.7818696334962,26.0282241021921,26.0282241021921,75.1661840617962,51.1292214298344
2087,9.2437478582723,9.2437478582723,9.2437478582723,24.4942720155627,25.4122520936312,25.4122520936312,74.3362446223012,50.1860560205104
2088,9.01150452666711,9.01150452666711,9.01150452666711,24.2066743976292,24.7962800850703,24.7962800850703,73.5063051828062,49.2428906111864
2089,8.77926119506192,8.77926119506192,8.77926119506192,23.9190767796957,24.1803080765093,24.1803080765093,72.6763657433112,48.2997252018624
2090,8.54701786345673,8.54701786345673,8.54701786345673,23.6314791617622,23.5643360679484,23.5643360679484,71.8464263038161,47.3565597925385
2091,8.31477453185154,8.31477453185154,8.31477453185154,23.3438815438286,22.9483640593875,22.9483640593875,71.0164868643211,46.4133943832145
2092,8.08253120024635,8.08253120024635,8.08253120024635,23.0562839258951,22.3323920508266,22.3323920508266,70.1865474248261,45.4702289738905
2093,7.85028786864116,7.85028786864116,7.85028786864116,22.7686863079616,21.7164200422656,21.7164200422656,69.3566079853311,44.5270635645665
2094,7.61804453703596,7.61804453703596,7.61804453703596,22.4810886900281,21.1004480337047,21.1004480337047,68.5266685458361,43.5838981552425
2095,7.38580120543077,7.38580120543077,7.38580120543077,22.1934910720946,20.4844760251438,20.4844760251438,67.6967291063411,42.6407327459185
2096,7.15355787382558,7.15355787382558,7.15355787382558,21.9058934541611,19.8685040165829,19.8685040165829,66.866789666846,41.6975673365946
2097,6.92131454222039,6.92131454222039,6.92131454222039,21.6182958362276,19.2525320080219,19.2525320080219,66.036850227351,40.7544019272706
2098,6.6890712106152,6.6890712106152,6.6890712106152,21.3306982182941,18.636559999461,18.636559999461,65.206910787856,39.8112365179466
2099,6.45682787901001,6.45682787901001,6.45682787901001,21.0431006003606,18.0205879909001,18.0205879909001,64.376971348361,38.8680711086226
2100,6.22458454740482,6.22458454740482,6.22458454740482,20.7555029824271,17.4046159823392,17.4046159823392,63.547031908866,37.9249056992986
2101,6.22458454740482,6.22458454740482,6.22458454740482,20.7555029824271,17.4046159823392,17.4046159823392,63.547031908866,37.9249056992986
2102,6.22458454740482,6.22458454740482,6.22458454740482,20.7555029824271,17.4046159823392,17.4046159823392,63.547031908866,37.9249056992986
2103,6.22458454740482,6.22458454740482,6.22458454740482,20.7555029824271,17.4046159823392,17.4046159823392,63.547031908866,37.9249056992986
2104,6.22458454740482,6.22458454740482,6.22458454740482,20.7555029824271,17.4046159823392,17.4046159823392,63.547031908866,37.9249056992986
2105,6.22458454740482,6.22458454740482,6.22458454740482,20.7555029824271,17.4046159823392,17.4046159823392,63.547031908866,37.9249056992986
2106,6.22458454740482,6.22458454740482,6.22458454740482,20.7555029824271,17.4046159823392,17.4046159823392,63.547031908866,37.9249056992986
2107,6.22458454740482,6.22458454740482,6.22458454740482,20.7555029824271,17.4046159823392,17.4046159823392,63.547031908866,37.9249056992986
2108,6.22458454740482,6.22458454740482,6.22458454740482,20.7555029824271,17.4046159823392,17.4046159823392,63.547031908866,37.9249056992986
2109,6.22458454740482,6.22458454740482,6.22458454740482,20.7555029824271,17.4046159823392,17.4046159823392,63.547031908866,37.9249056992986
2110,6.22458454740482,6.22458454740482,6.22458454740482,20.7555029824271,17.4046159823392,17.4046159823392,63.547031908866,37.9249056992986
2111,6.22458454740482,6.22458454740482,6.22458454740482,20.7555029824271,17.4046159823392,17.4046159823392,63.547031908866,37.9249056992986
2112,6.22458454740482,6.22458454740482,6.22458454740482,20.7555029824271,17.4046159823392,17.4046159823392,63.547031908866,37.9249056992986
2113,6.22458454740482,6.22458454740482,6.22458454740482,20.7555029824271,17.4046159823392,17.4046159823392,63.547031908866,37.9249056992986
2114,6.22458454740482,6.22458454740482,6.22458454740482,20.7555029824271,17.4046159823392,17.4046159823392,63.547031908866,37.9249056992986
