# Index: time, region

year,EU,US,OT,EE,CA,IA,AF,LA
2096,20,20,20,20,20,20,20,20
2097,20,20,20,20,20,20,20,20
2098,20,20,20,20,20,20,20,20
2099,20,20,20,20,20,20,20,20
2100,20,20,20,20,20,20,20,20
2101,20,20,20,20,20,20,20,20
2102,20,20,20,20,20,20,20,20
2103,20,20,20,20,20,20,20,20
2104,20,20,20,20,20,20,20,20
2105,20,20,20,20,20,20,20,20
2106,20,20,20,20,20,20,20,20
2107,20,20,20,20,20,20,20,20
2108,20,20,20,20,20,20,20,20
2109,20,20,20,20,20,20,20,20
2110,20,20,20,20,20,20,20,20
2111,20,20,20,20,20,20,20,20
2112,20,20,20,20,20,20,20,20
2113,20,20,20,20,20,20,20,20
2114,20,20,20,20,20,20,20,20
2115,20,20,20,20,20,20,20,20
2116,20,20,20,20,20,20,20,20
2117,20,20,20,20,20,20,20,20
2118,20,20,20,20,20,20,20,20
2119,20,20,20,20,20,20,20,20
2120,20,20,20,20,20,20,20,20
2121,20,20,20,20,20,20,20,20
2122,20,20,20,20,20,20,20,20
2123,20,20,20,20,20,20,20,20
2124,20,20,20,20,20,20,20,20
2125,20,20,20,20,20,20,20,20
2126,20,20,20,20,20,20,20,20
2127,20,20,20,20,20,20,20,20
2128,20,20,20,20,20,20,20,20
2129,20,20,20,20,20,20,20,20
2130,20,20,20,20,20,20,20,20
2131,20,20,20,20,20,20,20,20
2132,20,20,20,20,20,20,20,20
2133,20,20,20,20,20,20,20,20
2134,20,20,20,20,20,20,20,20
2135,20,20,20,20,20,20,20,20
2136,20,20,20,20,20,20,20,20
2137,20,20,20,20,20,20,20,20
2138,20,20,20,20,20,20,20,20
2139,20,20,20,20,20,20,20,20
2140,20,20,20,20,20,20,20,20
2141,20,20,20,20,20,20,20,20
2142,20,20,20,20,20,20,20,20
2143,20,20,20,20,20,20,20,20
2144,20,20,20,20,20,20,20,20
2145,20,20,20,20,20,20,20,20
2146,20,20,20,20,20,20,20,20
2147,20,20,20,20,20,20,20,20
2148,20,20,20,20,20,20,20,20
2149,20,20,20,20,20,20,20,20
2150,20,20,20,20,20,20,20,20
2151,20,20,20,20,20,20,20,20
2152,20,20,20,20,20,20,20,20
2153,20,20,20,20,20,20,20,20
2154,20,20,20,20,20,20,20,20
2155,20,20,20,20,20,20,20,20
2156,20,20,20,20,20,20,20,20
2157,20,20,20,20,20,20,20,20
2158,20,20,20,20,20,20,20,20
2159,20,20,20,20,20,20,20,20
2160,20,20,20,20,20,20,20,20
2161,20,20,20,20,20,20,20,20
2162,20,20,20,20,20,20,20,20
2163,20,20,20,20,20,20,20,20
2164,20,20,20,20,20,20,20,20
2165,20,20,20,20,20,20,20,20
2166,20,20,20,20,20,20,20,20
2167,20,20,20,20,20,20,20,20
2168,20,20,20,20,20,20,20,20
2169,20,20,20,20,20,20,20,20
2170,20,20,20,20,20,20,20,20
2171,20,20,20,20,20,20,20,20
2172,20,20,20,20,20,20,20,20
2173,20,20,20,20,20,20,20,20
2174,20,20,20,20,20,20,20,20
2175,20,20,20,20,20,20,20,20
2176,20,20,20,20,20,20,20,20
2177,20,20,20,20,20,20,20,20
2178,20,20,20,20,20,20,20,20
2179,20,20,20,20,20,20,20,20
2180,20,20,20,20,20,20,20,20
2181,20,20,20,20,20,20,20,20
2182,20,20,20,20,20,20,20,20
2183,20,20,20,20,20,20,20,20
2184,20,20,20,20,20,20,20,20
2185,20,20,20,20,20,20,20,20
2186,20,20,20,20,20,20,20,20
2187,20,20,20,20,20,20,20,20
2188,20,20,20,20,20,20,20,20
2189,20,20,20,20,20,20,20,20
2190,20,20,20,20,20,20,20,20
2191,20,20,20,20,20,20,20,20
2192,20,20,20,20,20,20,20,20
2193,20,20,20,20,20,20,20,20
2194,20,20,20,20,20,20,20,20
2195,20,20,20,20,20,20,20,20
2196,20,20,20,20,20,20,20,20
2197,20,20,20,20,20,20,20,20
2198,20,20,20,20,20,20,20,20
2199,20,20,20,20,20,20,20,20
2200,20,20,20,20,20,20,20,20
2201,20,20,20,20,20,20,20,20
2202,20,20,20,20,20,20,20,20
2203,20,20,20,20,20,20,20,20
2204,20,20,20,20,20,20,20,20
2205,20,20,20,20,20,20,20,20
2206,20,20,20,20,20,20,20,20
2207,20,20,20,20,20,20,20,20
2208,20,20,20,20,20,20,20,20
2209,20,20,20,20,20,20,20,20
2210,20,20,20,20,20,20,20,20
2211,20,20,20,20,20,20,20,20
2212,20,20,20,20,20,20,20,20
2213,20,20,20,20,20,20,20,20
2214,20,20,20,20,20,20,20,20
2215,20,20,20,20,20,20,20,20
2216,20,20,20,20,20,20,20,20
2217,20,20,20,20,20,20,20,20
2218,20,20,20,20,20,20,20,20
2219,20,20,20,20,20,20,20,20
2220,20,20,20,20,20,20,20,20
2221,20,20,20,20,20,20,20,20
2222,20,20,20,20,20,20,20,20
2223,20,20,20,20,20,20,20,20
2224,20,20,20,20,20,20,20,20
2225,20,20,20,20,20,20,20,20
2226,20,20,20,20,20,20,20,20
2227,20,20,20,20,20,20,20,20
2228,20,20,20,20,20,20,20,20
2229,20,20,20,20,20,20,20,20
2230,20,20,20,20,20,20,20,20
2231,20,20,20,20,20,20,20,20
2232,20,20,20,20,20,20,20,20
2233,20,20,20,20,20,20,20,20
2234,20,20,20,20,20,20,20,20
2235,20,20,20,20,20,20,20,20
2236,20,20,20,20,20,20,20,20
2237,20,20,20,20,20,20,20,20
2238,20,20,20,20,20,20,20,20
2239,20,20,20,20,20,20,20,20
2240,20,20,20,20,20,20,20,20
2241,20,20,20,20,20,20,20,20
2242,20,20,20,20,20,20,20,20
2243,20,20,20,20,20,20,20,20
2244,20,20,20,20,20,20,20,20
2245,20,20,20,20,20,20,20,20
2246,20,20,20,20,20,20,20,20
2247,20,20,20,20,20,20,20,20
2248,20,20,20,20,20,20,20,20
2249,20,20,20,20,20,20,20,20
2250,20,20,20,20,20,20,20,20
2251,20,20,20,20,20,20,20,20
2252,20,20,20,20,20,20,20,20
2253,20,20,20,20,20,20,20,20
2254,20,20,20,20,20,20,20,20
2255,20,20,20,20,20,20,20,20
2256,20,20,20,20,20,20,20,20
2257,20,20,20,20,20,20,20,20
2258,20,20,20,20,20,20,20,20
2259,20,20,20,20,20,20,20,20
2260,20,20,20,20,20,20,20,20
2261,20,20,20,20,20,20,20,20
2262,20,20,20,20,20,20,20,20
2263,20,20,20,20,20,20,20,20
2264,20,20,20,20,20,20,20,20
2265,20,20,20,20,20,20,20,20
2266,20,20,20,20,20,20,20,20
2267,20,20,20,20,20,20,20,20
2268,20,20,20,20,20,20,20,20
2269,20,20,20,20,20,20,20,20
2270,20,20,20,20,20,20,20,20
2271,20,20,20,20,20,20,20,20
2272,20,20,20,20,20,20,20,20
2273,20,20,20,20,20,20,20,20
2274,20,20,20,20,20,20,20,20
2275,20,20,20,20,20,20,20,20
2276,20,20,20,20,20,20,20,20
2277,20,20,20,20,20,20,20,20
2278,20,20,20,20,20,20,20,20
2279,20,20,20,20,20,20,20,20
2280,20,20,20,20,20,20,20,20
2281,20,20,20,20,20,20,20,20
2282,20,20,20,20,20,20,20,20
2283,20,20,20,20,20,20,20,20
2284,20,20,20,20,20,20,20,20
2285,20,20,20,20,20,20,20,20
2286,20,20,20,20,20,20,20,20
2287,20,20,20,20,20,20,20,20
2288,20,20,20,20,20,20,20,20
2289,20,20,20,20,20,20,20,20
2290,20,20,20,20,20,20,20,20
2291,20,20,20,20,20,20,20,20
2292,20,20,20,20,20,20,20,20
2293,20,20,20,20,20,20,20,20
2294,20,20,20,20,20,20,20,20
2295,20,20,20,20,20,20,20,20
2296,20,20,20,20,20,20,20,20
2297,20,20,20,20,20,20,20,20
2298,20,20,20,20,20,20,20,20
2299,20,20,20,20,20,20,20,20
2300,20,20,20,20,20,20,20,20
