# Index: time, region

year,EU,US,OT,EE,CA,IA,AF,LA
2082,107.357464260307,107.357464260307,107.357464260307,185.328587497991,399.332826608406,399.332826608406,470.675150063005,465.285116873492
2083,107.857950760546,107.857950760546,107.857950760546,186.550088381809,403.532187218309,403.532187218309,478.12664262348,472.919848453912
2084,108.358437260786,108.358437260786,108.358437260786,187.771589265628,407.731547828213,407.731547828213,485.578135183955,480.554580034332
2085,108.858923761025,108.858923761025,108.858923761025,188.993090149446,411.930908438116,411.930908438116,493.029627744431,488.189311614752
2086,109.359410261264,109.359410261264,109.359410261264,190.214591033264,416.130269048019,416.130269048019,500.481120304906,495.824043195172
2087,109.859896761503,109.859896761503,109.859896761503,191.436091917082,420.329629657922,420.329629657922,507.932612865381,503.458774775592
2088,110.360383261743,110.360383261743,110.360383261743,192.6575928009,424.528990267826,424.528990267826,515.384105425856,511.093506356012
2089,110.860869761982,110.860869761982,110.860869761982,193.879093684718,428.728350877729,428.728350877729,522.835597986331,518.728237936432
2090,111.361356262221,111.361356262221,111.361356262221,195.100594568536,432.927711487632,432.927711487632,530.287090546807,526.362969516852
2091,111.86184276246,111.86184276246,111.86184276246,196.322095452354,437.127072097536,437.127072097536,537.738583107282,533.997701097272
2092,112.3623292627,112.3623292627,112.3623292627,197.543596336172,441.326432707439,441.326432707439,545.190075667757,541.632432677692
2093,112.862815762939,112.862815762939,112.862815762939,198.76509721999,445.525793317342,445.525793317342,552.641568228232,549.267164258112
2094,113.363302263178,113.363302263178,113.363302263178,199.986598103808,449.725153927245,449.725153927245,560.093060788708,556.901895838532
2095,113.863788763417,113.863788763417,113.863788763417,201.208098987627,453.924514537149,453.924514537149,567.544553349183,564.536627418952
2096,114.364275263657,114.364275263657,114.364275263657,202.429599871445,458.123875147052,458.123875147052,574.996045909658,572.171358999372
2097,114.864761763896,114.864761763896,114.864761763896,203.651100755263,462.323235756955,462.323235756955,582.447538470133,579.806090579792
2098,115.365248264135,115.365248264135,115.365248264135,204.872601639081,466.522596366859,466.522596366859,589.899031030609,587.440822160212
2099,115.865734764374,115.865734764374,115.865734764374,206.094102522899,470.721956976762,470.721956976762,597.350523591084,595.075553740632
2100,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2101,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2102,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2103,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2104,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2105,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2106,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2107,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2108,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2109,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2110,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2111,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2112,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2113,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2114,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2115,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2116,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2117,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2118,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2119,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2120,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2121,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2122,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2123,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2124,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2125,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2126,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2127,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2128,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2129,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2130,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2131,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2132,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2133,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2134,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2135,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2136,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2137,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2138,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2139,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2140,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2141,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2142,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2143,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2144,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2145,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2146,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2147,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2148,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2149,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2150,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2151,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2152,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2153,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2154,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2155,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2156,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2157,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2158,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2159,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2160,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2161,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2162,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2163,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2164,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2165,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2166,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2167,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2168,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2169,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2170,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
2171,116.366221264614,116.366221264614,116.366221264614,207.315603406717,474.921317586665,474.921317586665,604.802016151559,602.710285321052
