# Index: time, region

year,EU,US,OT,EE,CA,IA,AF,LA
2020,97.897294378787,97.897294378787,97.897294378787,99.4079052648424,111.023451163622,111.023451163622,104.635825350214,102
2021,97.9011938328634,97.9011938328634,97.9011938328634,99.2926868298928,113.137502712778,113.137502712778,106.179174890483,102.8
2022,97.9050932869398,97.9050932869398,97.9050932869398,99.1774683949432,115.251554261933,115.251554261933,107.722524430751,103.6
2023,97.9089927410162,97.9089927410163,97.9089927410163,99.0622499599936,117.365605811089,117.365605811089,109.26587397102,104.4
2024,97.9128921950927,97.9128921950927,97.9128921950927,98.947031525044,119.479657360244,119.479657360244,110.809223511289,105.2
2025,97.9167916491691,97.9167916491691,97.9167916491691,98.8318130900944,121.5937089094,121.5937089094,112.352573051557,106
2026,97.9206911032455,97.9206911032456,97.9206911032456,98.7165946551448,123.707760458555,123.707760458555,113.895922591826,106.8
2027,97.924590557322,97.924590557322,97.924590557322,98.6013762201952,125.821812007711,125.821812007711,115.439272132095,107.6
2028,97.9284900113984,97.9284900113984,97.9284900113984,98.4861577852457,127.935863556866,127.935863556866,116.982621672363,108.4
2029,97.9323894654748,97.9323894654748,97.9323894654748,98.3709393502961,130.049915106022,130.049915106022,118.525971212632,109.2
2030,97.9362889195512,97.9362889195513,97.9362889195513,98.2557209153465,132.163966655177,132.163966655177,120.0693207529,110
2031,97.2478852960585,97.2478852960586,97.2478852960586,97.3841147917,133.533249077656,133.533249077656,121.09757858759,109.5
2032,96.5594816725658,96.5594816725659,96.5594816725659,96.5125086680536,134.902531500134,134.902531500134,122.125836422279,109
2033,95.8710780490731,95.8710780490731,95.8710780490731,95.6409025444071,136.271813922612,136.271813922612,123.154094256968,108.5
2034,95.1826744255804,95.1826744255804,95.1826744255804,94.7692964207607,137.641096345091,137.641096345091,124.182352091657,108
2035,94.4942708020877,94.4942708020877,94.4942708020877,93.8976902971142,139.010378767569,139.010378767569,125.210609926347,107.5
2036,93.805867178595,93.805867178595,93.805867178595,93.0260841734678,140.379661190048,140.379661190048,126.238867761036,107
2037,93.1174635551023,93.1174635551023,93.1174635551023,92.1544780498213,141.748943612526,141.748943612526,127.267125595725,106.5
2038,92.4290599316096,92.4290599316096,92.4290599316096,91.2828719261749,143.118226035004,143.118226035004,128.295383430414,106
2039,91.7406563081169,91.7406563081169,91.7406563081169,90.4112658025284,144.487508457483,144.487508457483,129.323641265104,105.5
2040,91.0522526846241,91.0522526846242,91.0522526846241,89.539659678882,145.856790879961,145.856790879961,130.351899099793,105
2041,89.8638190653308,89.8638190653309,89.8638190653308,88.3202645756654,146.231345665301,146.231345665301,130.935348770038,104.5
2042,88.6753854460375,88.6753854460376,88.6753854460375,87.1008694724489,146.60590045064,146.60590045064,131.518798440283,104
2043,87.4869518267442,87.4869518267443,87.4869518267442,85.8814743692324,146.98045523598,146.98045523598,132.102248110528,103.5
2044,86.2985182074509,86.298518207451,86.2985182074509,84.6620792660159,147.355010021319,147.355010021319,132.685697780773,103
2045,85.1100845881576,85.1100845881577,85.1100845881576,83.4426841627994,147.729564806659,147.729564806659,133.269147451018,102.5
2046,83.9216509688643,83.9216509688644,83.9216509688644,82.2232890595829,148.104119591998,148.104119591998,133.852597121263,102
2047,82.733217349571,82.7332173495711,82.733217349571,81.0038939563664,148.478674377338,148.478674377338,134.436046791508,101.5
2048,81.5447837302777,81.5447837302778,81.5447837302778,79.7844988531498,148.853229162677,148.853229162677,135.019496461753,101
